id,customer_number,name,chain_name,segment,country,city,postal_code,street,vat_number,email_domain,phone,credit_limit,payment_terms_days,customer_discount_pct,account_manager_id,created_at,active
1233,C-11233,Basecamp Trekking AB,,INDEPENDENT,SE,Luleå,972 31,Norra Esplanaden 7,SE343381157601,basecamp.trekking.example,+46 70 594 19 22,60000.00,60,0.0,8,2024-12-31,true
1234,C-11234,Joensuu Fritid Oy,,INDEPENDENT,FI,Joensuu,80100,Mannerheimintie 66,FI61469848,joensuu.fritid.example,+358 40 615 5586,10000.00,60,0.0,9,2017-10-07,true
1235,C-11235,Helsinki Fritid Oy,,INDEPENDENT,FI,Helsinki,00100,Puistokatu 119,FI07966074,helsinki.fritid.example,+358 40 180 6965,100000.00,45,3.0,10,2022-11-11,true
1236,C-11236,Kalotti Turutstyr AB,,INDEPENDENT,SE,Östersund,831 30,Industrivägen 44,SE268054761801,kalotti.turutstyr.example,+46 70 252 18 67,10000.00,60,10.0,9,2023-06-08,true
1237,C-11237,Kairastore Oy,,ONLINE,FI,Jyväskylä,40100,Puistokatu 16,FI13492953,kairastore.example,+358 40 586 6260,25000.00,45,0.0,8,2018-04-06,true
1238,C-11238,Linköping Sports AB,,INDEPENDENT,SE,Linköping,582 22,Järnvägsgatan 104,SE014619886401,linkoping.sports.example,+46 70 640 72 11,40000.00,14,12.0,9,2026-06-05,true
1239,C-11239,Vaara Outfitters AS,,DEPARTMENT_STORE,NO,Stavanger,4006,Industriveien 9,NO598555322MVA,vaara.outfitters.example,+47 930 27 106,25000.00,45,7.5,8,2018-05-08,true
1240,C-11240,Ruska Adventure AB,,DEPARTMENT_STORE,SE,Sundsvall,852 30,Storgatan 34,SE333055999601,ruska.adventure.example,+46 70 094 55 63,10000.00,60,2.0,9,2015-10-18,true
1241,C-11241,Selkä Friluft Oy,,INDEPENDENT,FI,Espoo,02100,Mannerheimintie 77,FI25218584,selka.friluft.example,+358 40 636 9130,40000.00,30,12.0,9,2025-09-24,true
1242,C-11242,Ruskagear Oy,,ONLINE,FI,Kuopio,70100,Asemakatu 15,FI89722682,ruskagear.example,+358 40 947 4096,5000.00,30,0.0,8,2016-05-17,false
1243,C-11243,Hiker's24 Oy,,ONLINE,FI,Kokkola,67100,Rantatie 58,FI04739470,hikers24.example,+358 40 242 7468,10000.00,60,5.0,8,2017-07-25,true
1244,C-11244,Selkägear AS,,ONLINE,NO,Kristiansand,4610,Torggata 97,NO683417630MVA,selkagear.example,+47 968 25 831,5000.00,45,2.0,9,2024-12-13,true
1245,C-11245,Hiker'sgear AB,,ONLINE,SE,Luleå,972 31,Norra Esplanaden 23,SE345166179801,hikersgear.example,+46 70 554 04 08,5000.00,30,10.0,10,2026-08-28,true
1246,C-11246,Aapa Sport & Fritid AS,,INDEPENDENT,NO,Bergen,5003,Industriveien 3,NO436116135MVA,aapa.sport.fritid.example,+47 932 84 515,15000.00,30,0.0,9,2018-06-28,true
1247,C-11247,Skog24 ApS,,ONLINE,DK,Odense,5000,Østergade 108,DK06248134,skog24.example,+45 30 20 37 84,100000.00,30,3.0,9,2026-07-28,true
1248,C-11248,Strand Outdoor AB,,INDEPENDENT,SE,Örebro,702 11,Drottninggatan 119,SE891560578001,strand.outdoor.example,+46 70 162 24 14,40000.00,60,5.0,8,2021-02-13,true
1249,C-11249,Compass Sport & Fritid AS,,INDEPENDENT,NO,Stavanger,4006,Fjellveien 68,NO406977959MVA,compass.sport.fritid.example,+47 988 57 967,100000.00,30,0.0,8,2017-10-21,true
1250,C-11250,Aurorastore AB,,ONLINE,SE,Uppsala,753 10,Fjällvägen 71,SE020369997801,aurorastore.example,+46 70 307 28 64,10000.00,45,2.0,10,2019-08-15,true
1251,C-11251,Tallinn Trekking OÜ,,INDEPENDENT,EE,Tallinn,10111,Kooli tn 103,EE066299226,tallinn.trekking.example,+372 5241 7276,100000.00,30,0.0,8,2020-11-28,true
1252,C-11252,Turku Alpine Club,,CLUB_OR_SCHOOL,FI,Turku,20100,Puistokatu 56,FI85399889,turku.alpine.club.example,+358 40 920 1397,10000.00,30,0.0,9,2025-04-29,true
1253,C-11253,Trailstore AS,,ONLINE,NO,Bodø,8006,Kirkegata 23,NO502110754MVA,trailstore.example,+47 967 34 829,40000.00,30,12.0,9,2015-08-23,true
1254,C-11254,Flensburg Adventures GmbH,,RENTAL_OUTFITTER,DE,Flensburg,24937,Bergweg 83,DE230550023,flensburg.adventures.example,+49 40 7873529,10000.00,30,3.0,8,2025-10-09,true
1255,C-11255,Basecampgear Oy,,ONLINE,FI,Kuopio,70100,Teollisuustie 47,FI01338838,basecampgear.example,+358 40 246 3078,5000.00,30,12.0,8,2015-08-07,true
1256,C-11256,Kittilä Adventure Oy,,INDEPENDENT,FI,Kittilä,99100,Keskuskatu 104,FI59570537,kittila.adventure.example,+358 40 387 7480,60000.00,45,0.0,8,2026-04-26,false
1257,C-11257,Nordlys Outdoor Oy,,INDEPENDENT,FI,Kokkola,67100,Yliopistonkatu 99,FI47728143,nordlys.outdoor.example,+358 40 093 5688,5000.00,60,0.0,10,2025-09-06,true
1258,C-11258,Bergen Outdoor AS,,INDEPENDENT,NO,Bergen,5003,Fjellveien 55,NO062495490MVA,bergen.outdoor.example,+47 981 83 397,40000.00,14,3.0,9,2023-01-28,true
1259,C-11259,Nordlys Outdoor GmbH,,INDEPENDENT,DE,Kiel,24103,Bahnhofstraße 96,DE878736025,nordlys.outdoor.example,+49 40 9693673,10000.00,30,5.0,9,2016-08-22,true
1260,C-11260,Compass Adventure Oy,,INDEPENDENT,FI,Kuopio,70100,Kauppakatu 17,FI84289110,compass.adventure.example,+358 40 679 1018,60000.00,30,12.0,8,2017-02-07,true
1261,C-11261,Jyväskylä Outfitters Oy,,INDEPENDENT,FI,Jyväskylä,40100,Puistokatu 24,FI14807163,jyvaskyla.outfitters.example,+358 40 859 3367,25000.00,30,3.0,9,2015-04-04,true
1262,C-11262,Holm Friluft AB,,INDEPENDENT,SE,Stockholm,111 20,Fjällvägen 103,SE499786864601,holm.friluft.example,+46 70 586 91 88,5000.00,45,2.0,9,2022-10-18,false
1263,C-11263,Aapa Trekking AB,,INDEPENDENT,SE,Stockholm,111 20,Storgatan 94,SE177653384601,aapa.trekking.example,+46 70 985 67 90,5000.00,60,0.0,8,2015-05-23,true
1264,C-11264,Tromsø Outdoor AS,,INDEPENDENT,NO,Tromsø,9008,Strandveien 34,NO296944416MVA,tromso.outdoor.example,+47 962 86 610,100000.00,60,3.0,9,2024-09-24,true
1265,C-11265,Summit Adventure AB,,INDEPENDENT,SE,Gävle,803 20,Norra Esplanaden 98,SE220329924201,summit.adventure.example,+46 70 701 16 35,100000.00,30,0.0,9,2024-01-23,false
1266,C-11266,Nordlys Friluft AS,,INDEPENDENT,NO,Bodø,8006,Torggata 65,NO033868931MVA,nordlys.friluft.example,+47 954 72 878,100000.00,60,10.0,10,2015-10-30,true
1267,C-11267,Nietos Camping Oy,,INDEPENDENT,FI,Oulu,90100,Teollisuustie 49,FI84883368,nietos.camping.example,+358 40 021 6739,60000.00,30,5.0,9,2026-08-02,true
1268,C-11268,Kaamos Camping GmbH,,INDEPENDENT,DE,Hamburg,20095,Am Markt 47,DE702448173,kaamos.camping.example,+49 40 0446897,5000.00,30,7.5,10,2025-08-20,true
1269,C-11269,Ålesund Trekking AS,,INDEPENDENT,NO,Ålesund,6002,Havnegata 92,NO871152075MVA,alesund.trekking.example,+47 989 63 449,25000.00,30,10.0,10,2024-11-29,true
1270,C-11270,Ruska Friluft OÜ,,DEPARTMENT_STORE,EE,Pärnu,80010,Tartu mnt 118,EE323202869,ruska.friluft.example,+372 5475 6434,5000.00,30,0.0,9,2025-02-17,true
1271,C-11271,Vinter24 Oy,,ONLINE,FI,Kittilä,99100,Yliopistonkatu 119,FI51805407,vinter24.example,+358 40 110 6246,25000.00,30,3.0,8,2015-04-18,true
1272,C-11272,Metsä Retki Oy,,INDEPENDENT,FI,Rovaniemi,96100,Puistokatu 28,FI07629134,metsa.retki.example,+358 40 656 5850,15000.00,14,0.0,9,2024-05-01,true
1273,C-11273,Espoo Sport & Fritid Oy,,INDEPENDENT,FI,Espoo,02100,Hämeenkatu 81,FI51720723,espoo.sport.fritid.example,+358 40 271 0416,60000.00,14,0.0,9,2022-08-02,true
1274,C-11274,Ridge Sport & Fritid Oy,,INDEPENDENT,FI,Rovaniemi,96100,Kauppakatu 5,FI28758498,ridge.sport.fritid.example,+358 40 652 7262,5000.00,30,2.0,8,2023-05-02,true
1275,C-11275,Selkä Trekking Oy,,INDEPENDENT,FI,Kuusamo,93600,Torikatu 82,FI62071269,selka.trekking.example,+358 40 092 1175,60000.00,30,0.0,9,2026-07-06,false
1276,C-11276,Fjäll24 AB,,ONLINE,SE,Luleå,972 31,Skolgatan 112,SE998174420801,fjall24.example,+46 70 153 02 14,25000.00,30,10.0,9,2020-12-26,true
1277,C-11277,Summit Fritid ApS,,DEPARTMENT_STORE,DK,Copenhagen,1050,Vestergade 92,DK06880342,summit.fritid.example,+45 72 03 48 77,40000.00,30,10.0,10,2018-01-08,true
1278,C-11278,Ruska Outfitters Oy,,INDEPENDENT,FI,Jyväskylä,40100,Puistokatu 72,FI29803120,ruska.outfitters.example,+358 40 865 6646,40000.00,14,2.0,8,2015-07-17,true
1279,C-11279,Korhonen Urheilu Oy,,INDEPENDENT,FI,Vaasa,65100,Kauppakatu 62,FI59824437,korhonen.urheilu.example,+358 40 319 6717,25000.00,14,0.0,9,2015-06-09,false
1280,C-11280,Aarhus Adventures ApS,,RENTAL_OUTFITTER,DK,Aarhus,8000,Vestergade 47,DK95064165,aarhus.adventures.example,+45 39 77 87 55,25000.00,30,5.0,8,2024-07-24,true
1281,C-11281,Kero Sports AB,,INDEPENDENT,SE,Malmö,211 20,Drottninggatan 91,SE455566811501,kero.sports.example,+46 70 861 50 33,5000.00,30,0.0,8,2016-12-07,true
1282,C-11282,Östersund Fritid AB,,INDEPENDENT,SE,Östersund,831 30,Drottninggatan 22,SE594266644101,ostersund.fritid.example,+46 70 918 68 21,15000.00,30,0.0,9,2018-10-06,true
1283,C-11283,Kittilä Friluft Oy,,INDEPENDENT,FI,Kittilä,99100,Puistokatu 49,FI55167766,kittila.friluft.example,+358 40 424 7112,60000.00,60,5.0,10,2020-01-22,true
1284,C-11284,Nietosshop Oy,,ONLINE,FI,Seinäjoki,60100,Keskuskatu 97,FI00442034,nietosshop.example,+358 40 648 2926,5000.00,45,10.0,8,2025-04-03,true
1285,C-11285,Nietosshop AS,,ONLINE,NO,Trondheim,7010,Storgata 80,NO265323006MVA,nietosshop.example,+47 976 27 734,60000.00,30,3.0,9,2023-09-25,true
1286,C-11286,Hämäläinen Friluft Oy,,INDEPENDENT,FI,Kuopio,70100,Yliopistonkatu 26,FI02333026,hamalainen.friluft.example,+358 40 647 8709,10000.00,30,5.0,10,2018-04-09,true
1287,C-11287,Turku Sport & Fritid Oy,,INDEPENDENT,FI,Turku,20100,Puistokatu 24,FI34029797,turku.sport.fritid.example,+358 40 554 4679,100000.00,14,12.0,9,2018-07-18,true
1288,C-11288,Seinäjoki Sport & Fritid Oy,,INDEPENDENT,FI,Seinäjoki,60100,Torikatu 48,FI38384749,seinajoki.sport.fritid.example,+358 40 929 3935,25000.00,30,10.0,10,2016-11-21,true
1289,C-11289,Stockholm Outfitters AB,,INDEPENDENT,SE,Stockholm,111 20,Drottninggatan 110,SE547180241601,stockholm.outfitters.example,+46 70 293 33 89,25000.00,30,0.0,9,2022-12-04,true
1290,C-11290,Lahti Sport Oy,,DEPARTMENT_STORE,FI,Lahti,15100,Asemakatu 56,FI31293987,lahti.sport.example,+358 40 675 2328,60000.00,60,12.0,9,2015-11-07,true
1291,C-11291,Espoo Adventures Oy,,RENTAL_OUTFITTER,FI,Espoo,02100,Torikatu 44,FI58721431,espoo.adventures.example,+358 40 549 9194,15000.00,30,0.0,9,2019-12-11,true
1292,C-11292,Bodø Trekking AS,,INDEPENDENT,NO,Bodø,8006,Havnegata 110,NO959607183MVA,bodo.trekking.example,+47 993 68 714,100000.00,30,5.0,9,2025-12-31,true
1293,C-11293,Forest Trekking AB,,INDEPENDENT,SE,Uppsala,753 10,Hamngatan 27,SE055366206701,forest.trekking.example,+46 70 412 91 45,15000.00,14,10.0,9,2025-10-26,true
1294,C-11294,Ruska Turutstyr Oy,,INDEPENDENT,FI,Vaasa,65100,Mannerheimintie 1,FI20998954,ruska.turutstyr.example,+358 40 061 3320,60000.00,60,3.0,10,2025-05-01,true
1295,C-11295,Ruskashop Oy,,ONLINE,FI,Jyväskylä,40100,Hämeenkatu 69,FI76993543,ruskashop.example,+358 40 117 0817,100000.00,30,12.0,9,2016-12-05,true
1296,C-11296,Kolding Friluft ApS,,INDEPENDENT,DK,Kolding,6000,Industrivej 99,DK70380127,kolding.friluft.example,+45 85 03 03 18,25000.00,30,2.0,8,2026-07-05,true
1297,C-11297,Vuoma Trekking Oy,,INDEPENDENT,FI,Oulu,90100,Kauppakatu 66,FI13296448,vuoma.trekking.example,+358 40 110 2745,10000.00,45,0.0,9,2023-03-02,true
1298,C-11298,Nietos Outfitters Oy,,INDEPENDENT,FI,Tampere,33100,Rantatie 38,FI43350230,nietos.outfitters.example,+358 40 558 6524,5000.00,30,7.5,10,2019-12-08,true
1299,C-11299,Gävle Friluft AB,,INDEPENDENT,SE,Gävle,803 20,Norra Esplanaden 40,SE186815364201,gavle.friluft.example,+46 70 611 30 57,25000.00,30,10.0,8,2026-05-25,true
1300,C-11300,Basecampstore AS,,ONLINE,NO,Oslo,0150,Havnegata 70,NO285812727MVA,basecampstore.example,+47 903 63 688,60000.00,14,2.0,9,2026-06-08,true
1301,C-11301,Kuusamo Fritid Oy,,INDEPENDENT,FI,Kuusamo,93600,Keskuskatu 59,FI78406714,kuusamo.fritid.example,+358 40 203 0050,40000.00,60,0.0,10,2015-04-02,true
1302,C-11302,Arctic Retki ApS,,INDEPENDENT,DK,Odense,5000,Industrivej 37,DK58529039,arctic.retki.example,+45 77 46 72 74,5000.00,60,3.0,10,2022-07-16,true
1303,C-11303,Aapagear ApS,,ONLINE,DK,Odense,5000,Østergade 53,DK08757228,aapagear.example,+45 83 15 26 24,100000.00,30,0.0,10,2020-06-14,true
1304,C-11304,Oulu Hiking Association,,CLUB_OR_SCHOOL,FI,Oulu,90100,Keskuskatu 16,FI42660942,oulu.hiking.association.example,+358 40 725 0409,15000.00,14,5.0,10,2020-08-04,true
1305,C-11305,Järvinen Sport Oy,,INDEPENDENT,FI,Lahti,15100,Mannerheimintie 56,FI54970800,jarvinen.sport.example,+358 40 713 5585,5000.00,60,5.0,8,2016-07-13,false
1306,C-11306,Kalottishop Oy,,ONLINE,FI,Hämeenlinna,13100,Asemakatu 19,FI92609067,kalottishop.example,+358 40 110 4878,25000.00,14,0.0,9,2019-12-15,true
1307,C-11307,Nieminen Friluft Oy,,INDEPENDENT,FI,Oulu,90100,Asemakatu 120,FI80164860,nieminen.friluft.example,+358 40 050 6654,60000.00,45,0.0,9,2018-02-01,true
1308,C-11308,Örebro Outfitters AB,,INDEPENDENT,SE,Örebro,702 11,Hamngatan 28,SE365794676501,orebro.outfitters.example,+46 70 611 51 62,40000.00,30,5.0,9,2021-08-30,true
1309,C-11309,Kittilä Sport & Fritid Oy,,INDEPENDENT,FI,Kittilä,99100,Keskuskatu 94,FI81616624,kittila.sport.fritid.example,+358 40 723 3414,40000.00,30,7.5,8,2016-06-14,true
1310,C-11310,Åre Adventures AB,,RENTAL_OUTFITTER,SE,Åre,837 52,Norra Esplanaden 88,SE216582251401,are.adventures.example,+46 70 638 72 60,100000.00,14,2.0,10,2020-01-21,true
1311,C-11311,Ridgeshop OÜ,,ONLINE,EE,Tartu,51003,Sadama tn 20,EE898198001,ridgeshop.example,+372 5492 6961,10000.00,60,10.0,10,2021-08-18,true
1312,C-11312,Viddeshop AB,,ONLINE,SE,Stockholm,111 20,Järnvägsgatan 97,SE586653350101,viddeshop.example,+46 70 754 88 53,25000.00,45,0.0,10,2016-11-15,true
1313,C-11313,Aarhus Scouts,,CLUB_OR_SCHOOL,DK,Aarhus,8000,Industrivej 20,DK33480509,aarhus.scouts.example,+45 93 14 42 58,25000.00,45,2.0,10,2024-02-20,true
1314,C-11314,Kristiansand Outdoor AS,,DEPARTMENT_STORE,NO,Kristiansand,4610,Kirkegata 91,NO644739533MVA,kristiansand.outdoor.example,+47 937 24 053,25000.00,60,0.0,9,2023-01-12,true
1315,C-11315,Nietos Sport Oy,,DEPARTMENT_STORE,FI,Oulu,90100,Puistokatu 103,FI38686823,nietos.sport.example,+358 40 318 7116,5000.00,30,5.0,8,2015-10-19,true
1316,C-11316,Persson Friluft AB,,DEPARTMENT_STORE,SE,Stockholm,111 20,Industrivägen 20,SE472225191701,persson.friluft.example,+46 70 212 93 94,25000.00,30,7.5,10,2017-10-01,true
1317,C-11317,Berlin Expeditions GmbH,,RENTAL_OUTFITTER,DE,Berlin,10115,Am Markt 30,DE561211369,berlin.expeditions.example,+49 40 4062958,40000.00,30,2.0,8,2026-05-15,true
1318,C-11318,Summit Sport & Fritid GmbH,,DEPARTMENT_STORE,DE,Flensburg,24937,Hauptstraße 62,DE289314090,summit.sport.fritid.example,+49 40 6736867,100000.00,30,3.0,8,2021-06-30,true
1319,C-11319,Kristiansand Guides AS,,RENTAL_OUTFITTER,NO,Kristiansand,4610,Kirkegata 98,NO502447259MVA,kristiansand.guides.example,+47 958 29 079,5000.00,30,0.0,10,2020-12-25,false
1320,C-11320,Umeå Guides AB,,RENTAL_OUTFITTER,SE,Umeå,903 26,Skolgatan 1,SE484745537801,umea.guides.example,+46 70 392 85 93,10000.00,30,2.0,10,2024-06-17,true
1321,C-11321,Ridgegear AB,,ONLINE,SE,Falun,791 71,Norra Esplanaden 40,SE927566686001,ridgegear.example,+46 70 394 11 71,100000.00,30,0.0,10,2022-12-03,true
1322,C-11322,Lakestore Oy,,ONLINE,FI,Jyväskylä,40100,Rantatie 103,FI70144899,lakestore.example,+358 40 009 7065,15000.00,30,12.0,9,2024-09-14,true
1323,C-11323,Lundqvist Urheilu AB,,INDEPENDENT,SE,Linköping,582 22,Kungsgatan 59,SE554571033801,lundqvist.urheilu.example,+46 70 001 13 62,60000.00,30,0.0,10,2019-01-29,true
1324,C-11324,Koskinen Friluft Oy,,INDEPENDENT,FI,Helsinki,00100,Keskuskatu 38,FI99496204,koskinen.friluft.example,+358 40 981 8240,10000.00,30,7.5,10,2018-10-20,true
1325,C-11325,Rovaniemi Turutstyr Oy,,INDEPENDENT,FI,Rovaniemi,96100,Yliopistonkatu 13,FI02239441,rovaniemi.turutstyr.example,+358 40 642 5569,5000.00,30,0.0,8,2019-10-08,true
1326,C-11326,Hämeenlinna Trekking Oy,,DEPARTMENT_STORE,FI,Hämeenlinna,13100,Torikatu 78,FI50069238,hameenlinna.trekking.example,+358 40 907 5213,15000.00,60,0.0,10,2018-12-10,true
1327,C-11327,Stavanger Sport AS,,INDEPENDENT,NO,Stavanger,4006,Kirkegata 48,NO841983952MVA,stavanger.sport.example,+47 998 75 545,25000.00,14,0.0,8,2024-01-18,true
1328,C-11328,Vaara Urheilu ApS,,INDEPENDENT,DK,Kolding,6000,Skolevej 59,DK36041101,vaara.urheilu.example,+45 19 59 06 75,60000.00,30,0.0,10,2019-10-15,true
1329,C-11329,Kjær Outdoor ApS,,INDEPENDENT,DK,Esbjerg,6700,Skolevej 55,DK35159442,kjaer.outdoor.example,+45 89 62 42 34,5000.00,45,2.0,9,2019-07-28,true
1330,C-11330,Falun Expeditions AB,,RENTAL_OUTFITTER,SE,Falun,791 71,Industrivägen 48,SE730595070801,falun.expeditions.example,+46 70 374 52 20,60000.00,60,2.0,9,2018-01-24,true
1331,C-11331,Falun Outdoor School,,CLUB_OR_SCHOOL,SE,Falun,791 71,Järnvägsgatan 42,SE361141178801,falun.outdoor.school.example,+46 70 458 08 69,15000.00,60,12.0,8,2024-03-24,true
1332,C-11332,Fjäll Outfitters AS,,DEPARTMENT_STORE,NO,Ålesund,6002,Skoleveien 98,NO691113608MVA,fjall.outfitters.example,+47 915 76 499,10000.00,30,0.0,10,2020-01-15,true
1333,C-11333,Oslo Adventure AS,,INDEPENDENT,NO,Oslo,0150,Havnegata 21,NO503117856MVA,oslo.adventure.example,+47 939 05 151,5000.00,30,5.0,9,2021-11-09,true
1334,C-11334,Espoo Sports Oy,,INDEPENDENT,FI,Espoo,02100,Puistokatu 23,FI99993311,espoo.sports.example,+358 40 024 8003,15000.00,60,0.0,9,2023-12-09,true
1335,C-11335,Kayak Adventure Oy,,DEPARTMENT_STORE,FI,Seinäjoki,60100,Yliopistonkatu 66,FI62445364,kayak.adventure.example,+358 40 849 2955,10000.00,30,10.0,8,2016-06-05,true
1336,C-11336,Espoo Guides Oy,,RENTAL_OUTFITTER,FI,Espoo,02100,Asemakatu 69,FI36478795,espoo.guides.example,+358 40 194 7337,40000.00,30,5.0,10,2016-09-27,true
1337,C-11337,Aarhus Outdoor School,,CLUB_OR_SCHOOL,DK,Aarhus,8000,Østergade 78,DK41503606,aarhus.outdoor.school.example,+45 43 59 30 45,10000.00,45,5.0,10,2022-07-09,true
1338,C-11338,Hamburg Outfitters GmbH,,INDEPENDENT,DE,Hamburg,20095,Am Markt 69,DE519541301,hamburg.outfitters.example,+49 40 5905394,40000.00,45,5.0,8,2025-07-07,false
1339,C-11339,Rakkashop AS,,ONLINE,NO,Ålesund,6002,Strandveien 4,NO373089740MVA,rakkashop.example,+47 974 53 364,60000.00,60,7.5,8,2024-07-13,true
1340,C-11340,Loiste Sports GmbH,,DEPARTMENT_STORE,DE,Berlin,10115,Am Markt 37,DE068620884,loiste.sports.example,+49 40 5172866,10000.00,60,2.0,9,2022-10-30,true
1341,C-11341,Ridge Adventure AS,,DEPARTMENT_STORE,NO,Oslo,0150,Kirkegata 58,NO412005170MVA,ridge.adventure.example,+47 986 20 472,40000.00,30,12.0,9,2021-01-31,true
1342,C-11342,Lake Trekking Oy,,INDEPENDENT,FI,Turku,20100,Torikatu 9,FI87958185,lake.trekking.example,+358 40 337 0407,100000.00,30,5.0,10,2020-08-29,true
1343,C-11343,Kuusamo Sports Oy,,INDEPENDENT,FI,Kuusamo,93600,Rantatie 7,FI89850658,kuusamo.sports.example,+358 40 457 6596,60000.00,30,10.0,8,2026-05-23,true
1344,C-11344,Rakka Trekking Oy,,INDEPENDENT,FI,Kuopio,70100,Rantatie 57,FI30619107,rakka.trekking.example,+358 40 631 2057,5000.00,60,3.0,9,2026-08-18,true
1345,C-11345,Olsson Friluft AB,,INDEPENDENT,SE,Örebro,702 11,Skolgatan 106,SE508975474101,olsson.friluft.example,+46 70 453 43 72,5000.00,30,3.0,9,2020-06-14,true
1346,C-11346,Kuusamo Scouts,,CLUB_OR_SCHOOL,FI,Kuusamo,93600,Teollisuustie 110,FI48343869,kuusamo.scouts.example,+358 40 447 5144,25000.00,30,3.0,10,2026-05-29,true
1347,C-11347,Hamburg Expeditions GmbH,,RENTAL_OUTFITTER,DE,Hamburg,20095,Hafenstraße 102,DE718124463,hamburg.expeditions.example,+49 40 4016840,40000.00,60,0.0,8,2021-03-04,true
1348,C-11348,Stockholm Guides AB,,RENTAL_OUTFITTER,SE,Stockholm,111 20,Fjällvägen 58,SE901618396601,stockholm.guides.example,+46 70 445 77 80,15000.00,30,0.0,9,2023-12-29,true
1349,C-11349,Lake Sports GmbH,,INDEPENDENT,DE,Hamburg,20095,Bergweg 119,DE848922431,lake.sports.example,+49 40 9212354,40000.00,30,7.5,10,2017-06-20,true
1350,C-11350,Vaarastore AS,,ONLINE,NO,Lillehammer,2609,Storgata 92,NO746758935MVA,vaarastore.example,+47 940 42 166,60000.00,30,2.0,8,2015-10-13,true
1351,C-11351,Lillehammer Alpine Club,,CLUB_OR_SCHOOL,NO,Lillehammer,2609,Kirkegata 19,NO207475130MVA,lillehammer.alpine.club.example,+47 922 54 946,15000.00,60,3.0,9,2026-02-28,true
1352,C-11352,Ålesund Urheilu AS,,INDEPENDENT,NO,Ålesund,6002,Kirkegata 69,NO820325955MVA,alesund.urheilu.example,+47 935 80 683,15000.00,60,12.0,8,2025-08-15,true
1353,C-11353,Kristiansand Outfitters AS,,INDEPENDENT,NO,Kristiansand,4610,Torggata 77,NO130337528MVA,kristiansand.outfitters.example,+47 974 85 144,15000.00,30,0.0,8,2021-08-11,true
1354,C-11354,Kittilä Sport Oy,,INDEPENDENT,FI,Kittilä,99100,Keskuskatu 91,FI43818680,kittila.sport.example,+358 40 932 1685,25000.00,30,0.0,10,2019-03-07,true
1355,C-11355,Nietos Friluft AB,,INDEPENDENT,SE,Örebro,702 11,Norra Esplanaden 33,SE055277489601,nietos.friluft.example,+46 70 716 03 53,100000.00,30,5.0,8,2018-03-04,true
1356,C-11356,Kayak Outfitters Oy,,INDEPENDENT,FI,Kittilä,99100,Mannerheimintie 28,FI21201342,kayak.outfitters.example,+358 40 355 5505,100000.00,30,12.0,8,2021-05-26,true
1357,C-11357,Nordlysstore AB,,ONLINE,SE,Stockholm,111 20,Fjällvägen 17,SE576210454801,nordlysstore.example,+46 70 971 92 60,100000.00,30,0.0,8,2025-05-21,true
1358,C-11358,Oslo Camping AS,,INDEPENDENT,NO,Oslo,0150,Industriveien 14,NO623245429MVA,oslo.camping.example,+47 936 73 981,10000.00,60,7.5,9,2022-02-28,true
1359,C-11359,Kayak Trekking AB,,DEPARTMENT_STORE,SE,Sundsvall,852 30,Drottninggatan 10,SE811849173801,kayak.trekking.example,+46 70 997 09 88,25000.00,45,3.0,8,2021-12-30,true
1360,C-11360,Koch Urheilu GmbH,,DEPARTMENT_STORE,DE,Kiel,24103,Bergweg 81,DE795262955,koch.urheilu.example,+49 40 1583977,10000.00,14,12.0,9,2026-02-20,true
1361,C-11361,Aapa Sports ApS,,INDEPENDENT,DK,Copenhagen,1050,Nørregade 54,DK79792766,aapa.sports.example,+45 16 06 92 38,40000.00,14,7.5,9,2017-03-04,true
1362,C-11362,Kittilä Trekking Oy,,INDEPENDENT,FI,Kittilä,99100,Hämeenkatu 2,FI96755218,kittila.trekking.example,+358 40 887 4144,100000.00,30,0.0,10,2020-06-29,false
1363,C-11363,Kaira Outfitters AB,,INDEPENDENT,SE,Falun,791 71,Skolgatan 78,SE703829280401,kaira.outfitters.example,+46 70 479 87 50,25000.00,45,0.0,8,2021-05-12,true
1364,C-11364,Haugen Urheilu AS,,INDEPENDENT,NO,Hamar,2317,Torggata 73,NO274584308MVA,haugen.urheilu.example,+47 948 12 278,15000.00,60,0.0,8,2015-02-23,true
1365,C-11365,Ridge Sports AS,,INDEPENDENT,NO,Bodø,8006,Kirkegata 66,NO736159287MVA,ridge.sports.example,+47 910 87 017,25000.00,14,2.0,10,2018-12-06,true
1366,C-11366,Forest Retki AS,,INDEPENDENT,NO,Oslo,0150,Strandveien 36,NO518854800MVA,forest.retki.example,+47 948 44 684,10000.00,30,0.0,8,2018-08-23,true
1367,C-11367,Kokkola Adventure Oy,,INDEPENDENT,FI,Kokkola,67100,Keskuskatu 57,FI07595101,kokkola.adventure.example,+358 40 279 1468,5000.00,30,5.0,9,2024-11-21,true
1368,C-11368,Andersen Friluft AS,,INDEPENDENT,NO,Hamar,2317,Industriveien 23,NO771469919MVA,andersen.friluft.example,+47 905 34 107,40000.00,60,7.5,8,2022-12-11,true
1369,C-11369,Drammen Sport & Fritid AS,,INDEPENDENT,NO,Drammen,3015,Kirkegata 6,NO690284225MVA,drammen.sport.fritid.example,+47 915 35 514,40000.00,45,3.0,9,2019-11-24,true
