id,product_id,list_price,currency,valid_from,valid_to,reason,created_by,created_at
8148,1857,49.94,EUR,2022-11-27,2023-12-31,Initial listing,6,2022-11-03 14:10:00
8149,1857,51.90,EUR,2024-01-01,2024-12-31,Currency adjustment,7,2023-12-02 16:49:00
8150,1857,50.50,EUR,2025-01-01,2025-06-30,Competitive adjustment,7,2024-12-08 16:53:00
8151,1857,51.90,EUR,2025-07-01,,Currency adjustment,7,2025-06-14 10:25:00
8152,1858,50.00,EUR,2021-12-02,2022-06-30,Initial listing,7,2021-11-17 16:40:00
8153,1858,51.50,EUR,2022-07-01,2022-12-31,Cost update,7,2022-06-20 11:26:00
8154,1858,52.90,EUR,2023-01-01,2024-06-30,Currency adjustment,7,2022-12-29 08:59:00
8155,1858,54.90,EUR,2024-07-01,2024-12-31,Range repositioning,7,2024-06-06 12:26:00
8156,1858,52.00,EUR,2025-01-01,,Competitive adjustment,7,2024-12-29 09:58:00
8157,1859,155.90,EUR,2024-05-12,2024-06-30,Initial listing,6,2024-04-28 14:56:00
8158,1859,161.50,EUR,2024-07-01,2025-12-31,Annual price update,7,2024-06-07 08:22:00
8159,1859,166.50,EUR,2026-01-01,2026-06-30,Supplier increase,6,2025-12-08 08:43:00
8160,1859,173.00,EUR,2026-07-01,,Cost update,7,2026-06-25 14:33:00
8161,1860,175.90,EUR,2021-08-09,2023-06-30,Initial listing,6,2021-08-05 10:04:00
8162,1860,182.90,EUR,2023-07-01,2025-06-30,Supplier increase,7,2023-06-17 12:14:00
8163,1860,188.50,EUR,2025-07-01,2025-12-31,Supplier increase,7,2025-06-20 15:24:00
8164,1860,193.50,EUR,2026-01-01,,Supplier increase,6,2025-12-17 15:31:00
8165,1861,163.90,EUR,2024-01-13,2025-06-30,Initial listing,7,2023-12-25 15:29:00
8166,1861,172.00,EUR,2025-07-01,2025-12-31,Currency adjustment,6,2025-06-02 10:34:00
8167,1861,182.50,EUR,2026-01-01,,Supplier increase,6,2025-12-02 09:21:00
8168,1862,53.00,EUR,2022-12-20,2022-12-31,Initial listing,7,2022-12-05 08:52:00
8169,1862,54.00,EUR,2023-01-01,2024-06-30,Cost update,7,2022-12-13 08:22:00
8170,1862,56.90,EUR,2024-07-01,2025-06-30,Cost update,6,2024-06-26 11:53:00
8171,1862,58.00,EUR,2025-07-01,2025-12-31,Currency adjustment,6,2025-06-12 14:41:00
8172,1862,60.90,EUR,2026-01-01,,Currency adjustment,6,2025-12-28 14:19:00
8173,1863,50.90,EUR,2025-09-04,2025-12-31,Initial listing,6,2025-08-23 14:10:00
8174,1863,51.90,EUR,2026-01-01,,Supplier increase,7,2025-12-24 11:36:00
8175,1864,53.90,EUR,2023-03-07,2023-06-30,Initial listing,6,2023-02-11 10:59:00
8176,1864,57.00,EUR,2023-07-01,2024-12-31,Supplier increase,6,2023-06-02 10:30:00
8177,1864,58.90,EUR,2025-01-01,2025-06-30,Supplier increase,7,2024-12-07 08:21:00
8178,1864,60.90,EUR,2025-07-01,2025-12-31,Cost update,7,2025-06-19 15:13:00
8179,1864,64.90,EUR,2026-01-01,2026-06-30,Annual price update,6,2025-12-28 08:40:00
8180,1864,67.90,EUR,2026-07-01,,Range repositioning,6,2026-06-28 14:59:00
8181,1865,53.90,EUR,2022-09-27,2022-12-31,Initial listing,6,2022-09-20 16:47:00
8182,1865,55.90,EUR,2023-01-01,2023-12-31,Cost update,6,2022-12-29 15:26:00
8183,1865,58.00,EUR,2024-01-01,2024-06-30,Range repositioning,7,2023-12-11 13:37:00
8184,1865,55.00,EUR,2024-07-01,,Clearance,7,2024-06-14 13:07:00
8185,1866,48.42,EUR,2021-03-15,2022-06-30,Initial listing,6,2021-02-16 11:12:00
8186,1866,46.97,EUR,2022-07-01,2023-06-30,Clearance,7,2022-06-13 10:53:00
8187,1866,48.61,EUR,2023-07-01,2025-12-31,Annual price update,6,2023-06-25 08:40:00
8188,1866,46.18,EUR,2026-01-01,,Clearance,7,2025-12-15 14:43:00
8189,1867,37.82,EUR,2024-12-13,2025-12-31,Initial listing,6,2024-11-16 09:23:00
8190,1867,39.71,EUR,2026-01-01,,Currency adjustment,7,2025-12-09 10:09:00
8191,1868,42.18,EUR,2024-01-09,2024-06-30,Initial listing,7,2023-12-28 13:13:00
8192,1868,43.87,EUR,2024-07-01,2024-12-31,Range repositioning,6,2024-06-27 11:08:00
8193,1868,44.97,EUR,2025-01-01,2025-12-31,Currency adjustment,6,2024-12-21 09:01:00
8194,1868,46.54,EUR,2026-01-01,,Supplier increase,6,2025-12-18 12:13:00
8195,1869,40.11,EUR,2022-04-25,2022-06-30,Initial listing,7,2022-04-06 09:53:00
8196,1869,41.51,EUR,2022-07-01,2022-12-31,Supplier increase,6,2022-06-03 09:19:00
8197,1869,43.17,EUR,2023-01-01,2023-12-31,Cost update,7,2022-12-12 11:31:00
8198,1869,41.87,EUR,2024-01-01,2024-12-31,Competitive adjustment,7,2023-12-11 11:51:00
8199,1869,42.92,EUR,2025-01-01,2025-06-30,Supplier increase,6,2024-12-25 14:17:00
8200,1869,45.50,EUR,2025-07-01,2025-12-31,Supplier increase,7,2025-06-10 12:55:00
8201,1869,46.41,EUR,2026-01-01,2026-06-30,Currency adjustment,6,2025-12-14 08:14:00
8202,1869,47.34,EUR,2026-07-01,,Range repositioning,6,2026-06-18 12:33:00
8203,1870,6.42,EUR,2023-08-19,2025-12-31,Initial listing,6,2023-08-08 11:05:00
8204,1870,6.58,EUR,2026-01-01,,Cost update,7,2025-12-18 08:36:00
8205,1871,7.02,EUR,2023-09-28,2023-12-31,Initial listing,6,2023-09-01 12:00:00
8206,1871,7.37,EUR,2024-01-01,2024-06-30,Range repositioning,6,2023-12-26 14:53:00
8207,1871,7.81,EUR,2024-07-01,2024-12-31,Currency adjustment,6,2024-06-28 09:49:00
8208,1871,8.12,EUR,2025-01-01,,Cost update,7,2024-12-03 10:52:00
8209,1872,7.03,EUR,2020-07-30,2020-12-31,Initial listing,7,2020-07-01 15:46:00
8210,1872,7.21,EUR,2021-01-01,2021-12-31,Range repositioning,6,2020-12-25 08:55:00
8211,1872,7.43,EUR,2022-01-01,2022-12-31,Supplier increase,6,2021-12-27 14:49:00
8212,1872,7.62,EUR,2023-01-01,2023-06-30,Range repositioning,7,2022-12-09 12:53:00
8213,1872,8.00,EUR,2023-07-01,2024-06-30,Range repositioning,6,2023-06-27 10:20:00
8214,1872,7.76,EUR,2024-07-01,2026-06-30,Clearance,6,2024-06-25 11:30:00
8215,1872,7.92,EUR,2026-07-01,,Supplier increase,7,2026-06-09 12:47:00
8216,1873,6.84,EUR,2025-10-21,2025-12-31,Initial listing,6,2025-10-17 12:40:00
8217,1873,6.98,EUR,2026-01-01,,Annual price update,6,2025-12-16 16:01:00
8218,1874,27.26,EUR,2025-09-05,2025-12-31,Initial listing,7,2025-08-13 13:48:00
8219,1874,28.90,EUR,2026-01-01,,Range repositioning,7,2025-12-28 13:22:00
8220,1875,28.00,EUR,2020-07-18,2020-12-31,Initial listing,7,2020-07-09 13:46:00
8221,1875,29.12,EUR,2021-01-01,2023-06-30,Supplier increase,6,2020-12-12 11:36:00
8222,1875,30.14,EUR,2023-07-01,2024-06-30,Cost update,7,2023-06-15 11:05:00
8223,1875,31.65,EUR,2024-07-01,2026-06-30,Currency adjustment,6,2024-06-04 09:50:00
8224,1875,30.70,EUR,2026-07-01,,Clearance,6,2026-06-11 10:28:00
8225,1876,26.72,EUR,2026-04-12,,Initial listing,6,2026-03-22 10:43:00
8226,1877,50.50,EUR,2025-09-02,2025-12-31,Initial listing,6,2025-08-23 08:17:00
8227,1877,53.90,EUR,2026-01-01,,Currency adjustment,7,2025-12-25 15:49:00
8228,1878,47.93,EUR,2021-01-24,2021-06-30,Initial listing,7,2020-12-28 12:49:00
8229,1878,49.61,EUR,2021-07-01,2021-12-31,Cost update,7,2021-06-24 08:25:00
8230,1878,51.00,EUR,2022-01-01,2025-06-30,Cost update,6,2021-12-25 16:40:00
8231,1878,53.90,EUR,2025-07-01,2025-12-31,Cost update,6,2025-06-18 12:40:00
8232,1878,57.00,EUR,2026-01-01,,Annual price update,7,2025-12-18 12:11:00
8233,1879,46.38,EUR,2019-11-04,2020-06-30,Initial listing,6,2019-10-27 11:06:00
8234,1879,44.99,EUR,2020-07-01,2020-12-31,Competitive adjustment,7,2020-06-19 16:14:00
8235,1879,46.56,EUR,2021-01-01,2021-06-30,Annual price update,7,2020-12-18 15:22:00
8236,1879,48.89,EUR,2021-07-01,2022-06-30,Cost update,6,2021-06-06 10:47:00
8237,1879,47.42,EUR,2022-07-01,2023-12-31,Competitive adjustment,7,2022-06-25 08:45:00
8238,1879,50.50,EUR,2024-01-01,2024-12-31,Currency adjustment,6,2023-12-11 15:29:00
8239,1879,51.90,EUR,2025-01-01,2025-12-31,Currency adjustment,7,2024-12-11 09:31:00
8240,1879,53.50,EUR,2026-01-01,2026-06-30,Annual price update,6,2025-12-29 10:05:00
8241,1879,56.00,EUR,2026-07-01,,Range repositioning,6,2026-06-26 13:12:00
8242,1880,261.90,EUR,2025-11-24,,Initial listing,7,2025-10-25 10:29:00
8243,1881,8.98,EUR,2022-08-07,2023-12-31,Initial listing,7,2022-07-30 08:45:00
8244,1881,9.43,EUR,2024-01-01,2025-12-31,Currency adjustment,6,2023-12-25 12:56:00
8245,1881,9.90,EUR,2026-01-01,2026-06-30,Range repositioning,6,2025-12-10 12:00:00
8246,1881,10.15,EUR,2026-07-01,,Supplier increase,6,2026-06-16 10:35:00
8247,1882,9.17,EUR,2019-02-05,2019-12-31,Initial listing,7,2019-01-29 11:33:00
8248,1882,9.72,EUR,2020-01-01,2020-12-31,Annual price update,7,2019-12-11 16:03:00
8249,1882,10.21,EUR,2021-01-01,2021-12-31,Supplier increase,6,2020-12-13 09:46:00
8250,1882,10.41,EUR,2022-01-01,2023-06-30,Currency adjustment,6,2021-12-10 12:27:00
8251,1882,10.83,EUR,2023-07-01,2023-12-31,Annual price update,6,2023-06-16 09:59:00
8252,1882,11.15,EUR,2024-01-01,2025-06-30,Annual price update,7,2023-12-24 15:33:00
8253,1882,11.71,EUR,2025-07-01,2026-06-30,Supplier increase,7,2025-06-20 16:21:00
8254,1882,12.18,EUR,2026-07-01,,Supplier increase,7,2026-06-12 09:13:00
8255,1883,8.94,EUR,2024-07-14,2025-12-31,Initial listing,7,2024-07-10 16:03:00
8256,1883,9.12,EUR,2026-01-01,,Currency adjustment,7,2025-12-15 14:02:00
8257,1884,110.50,EUR,2021-03-26,2021-12-31,Initial listing,7,2021-03-07 11:25:00
8258,1884,116.00,EUR,2022-01-01,2023-12-31,Cost update,7,2021-12-23 16:26:00
8259,1884,110.50,EUR,2024-01-01,2024-06-30,Competitive adjustment,6,2023-12-28 16:30:00
8260,1884,117.00,EUR,2024-07-01,2024-12-31,Cost update,7,2024-06-22 09:27:00
8261,1884,120.90,EUR,2025-01-01,2025-06-30,Range repositioning,6,2024-12-07 10:34:00
8262,1884,125.90,EUR,2025-07-01,2026-06-30,Currency adjustment,6,2025-06-12 08:51:00
8263,1884,130.50,EUR,2026-07-01,,Cost update,6,2026-06-16 14:52:00
8264,1885,111.90,EUR,2021-05-18,2021-12-31,Initial listing,6,2021-05-07 08:23:00
8265,1885,115.50,EUR,2022-01-01,2022-06-30,Cost update,7,2021-12-05 16:18:00
8266,1885,120.00,EUR,2022-07-01,2024-06-30,Range repositioning,6,2022-06-24 12:23:00
8267,1885,124.90,EUR,2024-07-01,2025-06-30,Cost update,7,2024-06-20 12:57:00
8268,1885,132.50,EUR,2025-07-01,,Annual price update,6,2025-06-24 09:59:00
8269,1886,112.90,EUR,2021-04-07,2021-06-30,Initial listing,6,2021-03-28 10:41:00
8270,1886,117.50,EUR,2021-07-01,2021-12-31,Cost update,7,2021-06-10 14:27:00
8271,1886,121.00,EUR,2022-01-01,2022-06-30,Range repositioning,7,2021-12-05 12:08:00
8272,1886,125.50,EUR,2022-07-01,2023-06-30,Supplier increase,7,2022-06-23 08:35:00
8273,1886,129.90,EUR,2023-07-01,2025-12-31,Range repositioning,6,2023-06-05 11:19:00
8274,1886,126.00,EUR,2026-01-01,,Competitive adjustment,7,2025-12-07 12:09:00
8275,1887,82.90,EUR,2023-11-08,2024-12-31,Initial listing,6,2023-10-21 15:18:00
8276,1887,85.50,EUR,2025-01-01,2025-12-31,Currency adjustment,6,2024-12-25 12:38:00
8277,1887,81.50,EUR,2026-01-01,,Competitive adjustment,6,2025-12-08 11:07:00
8278,1888,83.90,EUR,2020-05-19,2021-06-30,Initial listing,6,2020-05-10 08:56:00
8279,1888,85.90,EUR,2021-07-01,2022-06-30,Cost update,7,2021-06-24 08:27:00
8280,1888,90.50,EUR,2022-07-01,2023-06-30,Cost update,7,2022-06-03 12:17:00
8281,1888,95.90,EUR,2023-07-01,2023-12-31,Cost update,7,2023-06-24 15:14:00
8282,1888,101.90,EUR,2024-01-01,,Cost update,7,2023-12-14 15:02:00
8283,1889,89.90,EUR,2025-01-15,2025-06-30,Initial listing,7,2025-01-02 11:59:00
8284,1889,92.90,EUR,2025-07-01,2026-06-30,Annual price update,6,2025-06-23 13:34:00
8285,1889,97.90,EUR,2026-07-01,,Supplier increase,6,2026-06-12 08:16:00
8286,1890,34.19,EUR,2025-05-22,2025-12-31,Initial listing,6,2025-05-07 09:42:00
8287,1890,36.24,EUR,2026-01-01,2026-06-30,Range repositioning,6,2025-12-25 12:23:00
8288,1890,37.51,EUR,2026-07-01,,Range repositioning,6,2026-06-13 13:38:00
8289,1891,35.43,EUR,2024-01-31,2024-06-30,Initial listing,7,2024-01-20 15:27:00
8290,1891,33.66,EUR,2024-07-01,2025-06-30,Competitive adjustment,7,2024-06-20 11:08:00
8291,1891,35.34,EUR,2025-07-01,2025-12-31,Supplier increase,6,2025-06-24 10:31:00
8292,1891,36.05,EUR,2026-01-01,2026-06-30,Range repositioning,7,2025-12-23 08:25:00
8293,1891,36.77,EUR,2026-07-01,,Range repositioning,7,2026-06-08 14:03:00
8294,1892,26.13,EUR,2025-02-10,2026-06-30,Initial listing,6,2025-02-07 10:40:00
8295,1892,26.91,EUR,2026-07-01,,Cost update,7,2026-06-09 14:27:00
8296,1893,19.82,EUR,2019-12-11,2019-12-31,Initial listing,6,2019-12-03 15:27:00
8297,1893,19.23,EUR,2020-01-01,2020-06-30,Clearance,7,2019-12-17 11:52:00
8298,1893,20.38,EUR,2020-07-01,2020-12-31,Annual price update,7,2020-06-08 10:13:00
8299,1893,21.20,EUR,2021-01-01,2022-12-31,Currency adjustment,6,2020-12-16 09:41:00
8300,1893,20.56,EUR,2023-01-01,2025-06-30,Clearance,6,2022-12-23 14:59:00
8301,1893,20.97,EUR,2025-07-01,2025-12-31,Cost update,6,2025-06-12 15:48:00
8302,1893,21.70,EUR,2026-01-01,,Currency adjustment,7,2025-12-09 16:51:00
8303,1894,22.12,EUR,2021-08-14,2021-12-31,Initial listing,6,2021-07-17 13:01:00
8304,1894,23.45,EUR,2022-01-01,2023-12-31,Currency adjustment,6,2021-12-13 14:48:00
8305,1894,22.28,EUR,2024-01-01,2025-06-30,Competitive adjustment,7,2023-12-02 13:35:00
8306,1894,23.06,EUR,2025-07-01,2025-12-31,Supplier increase,6,2025-06-25 11:03:00
8307,1894,24.21,EUR,2026-01-01,,Cost update,7,2025-12-08 09:12:00
8308,1895,21.24,EUR,2023-10-17,,Initial listing,7,2023-09-30 08:49:00
8309,1896,115.90,EUR,2020-09-29,2021-12-31,Initial listing,6,2020-09-05 08:02:00
8310,1896,119.50,EUR,2022-01-01,2022-12-31,Cost update,7,2021-12-21 08:45:00
8311,1896,126.90,EUR,2023-01-01,2023-12-31,Cost update,7,2022-12-05 13:04:00
8312,1896,129.50,EUR,2024-01-01,2024-06-30,Range repositioning,7,2023-12-12 16:21:00
8313,1896,133.50,EUR,2024-07-01,,Range repositioning,6,2024-06-10 16:12:00
8314,1897,125.50,EUR,2020-06-12,2020-06-30,Initial listing,7,2020-05-20 14:43:00
8315,1897,128.00,EUR,2020-07-01,2021-06-30,Range repositioning,6,2020-06-03 11:57:00
8316,1897,130.90,EUR,2021-07-01,2021-12-31,Currency adjustment,7,2021-06-09 13:12:00
8317,1897,137.50,EUR,2022-01-01,2024-12-31,Range repositioning,7,2021-12-18 15:56:00
8318,1897,142.50,EUR,2025-01-01,,Currency adjustment,6,2024-12-07 13:26:00
8319,1898,115.90,EUR,2023-11-17,2023-12-31,Initial listing,7,2023-10-25 12:50:00
8320,1898,112.50,EUR,2024-01-01,2024-06-30,Clearance,7,2023-12-24 11:41:00
8321,1898,117.00,EUR,2024-07-01,,Cost update,6,2024-06-26 16:12:00
8322,1899,22.93,EUR,2025-05-11,,Initial listing,6,2025-04-27 08:01:00
8323,1900,23.41,EUR,2024-05-04,2024-06-30,Initial listing,6,2024-04-11 10:50:00
8324,1900,23.88,EUR,2024-07-01,2024-12-31,Range repositioning,6,2024-06-06 11:48:00
8325,1900,25.31,EUR,2025-01-01,2025-06-30,Cost update,6,2024-12-14 11:27:00
8326,1900,26.20,EUR,2025-07-01,,Cost update,7,2025-06-09 16:20:00
8327,1901,23.36,EUR,2021-06-01,2021-12-31,Initial listing,6,2021-05-19 13:03:00
8328,1901,24.53,EUR,2022-01-01,2023-06-30,Cost update,7,2021-12-27 10:27:00
8329,1901,23.30,EUR,2023-07-01,2024-12-31,Clearance,6,2023-06-15 14:34:00
8330,1901,22.60,EUR,2025-01-01,2025-06-30,Clearance,7,2024-12-02 12:50:00
8331,1901,23.39,EUR,2025-07-01,2025-12-31,Annual price update,6,2025-06-10 11:38:00
8332,1901,24.21,EUR,2026-01-01,,Supplier increase,7,2025-12-06 08:05:00
8333,1902,11.94,EUR,2020-10-22,2021-12-31,Initial listing,7,2020-09-23 09:40:00
8334,1902,12.42,EUR,2022-01-01,2023-12-31,Annual price update,6,2021-12-26 12:56:00
8335,1902,12.92,EUR,2024-01-01,2025-12-31,Range repositioning,7,2023-12-20 16:54:00
8336,1902,13.24,EUR,2026-01-01,,Range repositioning,7,2025-12-02 15:54:00
8337,1903,11.05,EUR,2020-10-22,2023-12-31,Initial listing,7,2020-10-11 14:33:00
8338,1903,11.38,EUR,2024-01-01,2024-06-30,Currency adjustment,6,2023-12-29 12:41:00
8339,1903,11.66,EUR,2024-07-01,2024-12-31,Annual price update,7,2024-06-18 10:29:00
8340,1903,11.89,EUR,2025-01-01,2025-12-31,Range repositioning,7,2024-12-13 11:49:00
8341,1903,12.19,EUR,2026-01-01,,Range repositioning,6,2025-12-03 12:51:00
8342,1904,11.38,EUR,2021-10-22,2022-06-30,Initial listing,7,2021-10-04 09:30:00
8343,1904,11.72,EUR,2022-07-01,2022-12-31,Cost update,7,2022-06-22 08:37:00
8344,1904,12.19,EUR,2023-01-01,2023-06-30,Annual price update,6,2022-12-22 09:27:00
8345,1904,12.62,EUR,2023-07-01,2023-12-31,Supplier increase,7,2023-06-05 13:01:00
8346,1904,13.38,EUR,2024-01-01,2024-12-31,Annual price update,6,2023-12-23 13:14:00
8347,1904,13.65,EUR,2025-01-01,2026-06-30,Currency adjustment,7,2024-12-13 10:06:00
8348,1904,13.99,EUR,2026-07-01,,Annual price update,7,2026-06-21 13:14:00
8349,1905,12.28,EUR,2023-02-03,2023-06-30,Initial listing,7,2023-01-27 11:51:00
8350,1905,13.02,EUR,2023-07-01,2025-12-31,Currency adjustment,6,2023-06-23 08:12:00
8351,1905,12.37,EUR,2026-01-01,2026-06-30,Competitive adjustment,7,2025-12-03 08:57:00
8352,1905,12.00,EUR,2026-07-01,,Competitive adjustment,7,2026-06-21 16:24:00
8353,1906,11.76,EUR,2023-07-14,2024-06-30,Initial listing,6,2023-06-17 12:10:00
8354,1906,12.35,EUR,2024-07-01,2024-12-31,Supplier increase,6,2024-06-13 15:01:00
8355,1906,12.97,EUR,2025-01-01,2025-12-31,Supplier increase,7,2024-12-12 09:32:00
8356,1906,13.36,EUR,2026-01-01,,Range repositioning,6,2025-12-24 09:04:00
8357,1907,87.50,EUR,2023-10-06,2024-12-31,Initial listing,7,2023-10-01 14:09:00
8358,1907,89.90,EUR,2025-01-01,2025-06-30,Range repositioning,6,2024-12-23 15:42:00
8359,1907,91.90,EUR,2025-07-01,2026-06-30,Supplier increase,6,2025-06-18 16:04:00
8360,1907,94.90,EUR,2026-07-01,,Supplier increase,7,2026-06-24 09:11:00
8361,1908,90.90,EUR,2025-05-28,2025-12-31,Initial listing,7,2025-05-06 09:26:00
8362,1908,93.90,EUR,2026-01-01,2026-06-30,Supplier increase,7,2025-12-18 10:29:00
8363,1908,97.90,EUR,2026-07-01,,Supplier increase,7,2026-06-14 08:03:00
8364,1909,87.90,EUR,2020-11-03,2020-12-31,Initial listing,7,2020-10-15 12:28:00
8365,1909,92.50,EUR,2021-01-01,2021-06-30,Range repositioning,7,2020-12-13 09:05:00
8366,1909,94.50,EUR,2021-07-01,2022-12-31,Supplier increase,7,2021-06-19 14:38:00
8367,1909,96.90,EUR,2023-01-01,2023-06-30,Supplier increase,6,2022-12-27 15:51:00
8368,1909,101.90,EUR,2023-07-01,2024-12-31,Range repositioning,7,2023-06-03 09:03:00
8369,1909,105.90,EUR,2025-01-01,,Range repositioning,7,2024-12-02 14:58:00
8370,1910,86.90,EUR,2019-11-08,2020-06-30,Initial listing,7,2019-11-01 13:11:00
8371,1910,89.00,EUR,2020-07-01,2020-12-31,Cost update,6,2020-06-02 10:17:00
8372,1910,94.50,EUR,2021-01-01,2021-06-30,Supplier increase,7,2020-12-04 13:11:00
8373,1910,100.00,EUR,2021-07-01,2021-12-31,Range repositioning,7,2021-06-27 11:08:00
8374,1910,97.00,EUR,2022-01-01,2022-12-31,Clearance,6,2021-12-12 13:11:00
8375,1910,98.90,EUR,2023-01-01,2025-12-31,Cost update,7,2022-12-21 11:18:00
8376,1910,101.90,EUR,2026-01-01,2026-06-30,Cost update,7,2025-12-26 09:13:00
8377,1910,108.00,EUR,2026-07-01,,Annual price update,7,2026-06-03 12:00:00
8378,1911,94.90,EUR,2025-02-22,,Initial listing,7,2025-01-31 15:25:00
8379,1912,29.16,EUR,2022-12-23,2023-12-31,Initial listing,6,2022-12-15 15:04:00
8380,1912,30.33,EUR,2024-01-01,2025-06-30,Range repositioning,6,2023-12-04 13:58:00
8381,1912,31.85,EUR,2025-07-01,2026-06-30,Annual price update,7,2025-06-04 15:33:00
8382,1912,33.12,EUR,2026-07-01,,Supplier increase,6,2026-06-08 08:44:00
8383,1913,13.57,EUR,2022-07-08,2024-06-30,Initial listing,7,2022-06-18 13:32:00
8384,1913,13.98,EUR,2024-07-01,2024-12-31,Annual price update,7,2024-06-16 15:39:00
8385,1913,14.47,EUR,2025-01-01,,Annual price update,7,2024-12-16 13:11:00
8386,1914,14.28,EUR,2024-10-09,2024-12-31,Initial listing,7,2024-09-16 10:47:00
8387,1914,13.57,EUR,2025-01-01,2025-06-30,Competitive adjustment,7,2024-12-06 14:58:00
8388,1914,14.04,EUR,2025-07-01,2026-06-30,Cost update,6,2025-06-13 12:59:00
8389,1914,14.32,EUR,2026-07-01,,Currency adjustment,6,2026-06-04 08:48:00
8390,1915,14.36,EUR,2023-11-28,2024-12-31,Initial listing,7,2023-11-19 09:10:00
8391,1915,14.93,EUR,2025-01-01,2025-06-30,Annual price update,7,2024-12-23 09:41:00
8392,1915,15.45,EUR,2025-07-01,2025-12-31,Currency adjustment,7,2025-06-08 12:15:00
8393,1915,15.84,EUR,2026-01-01,2026-06-30,Currency adjustment,7,2025-12-25 13:27:00
8394,1915,15.36,EUR,2026-07-01,,Clearance,6,2026-06-21 14:46:00
8395,1916,13.04,EUR,2020-05-16,2020-06-30,Initial listing,7,2020-05-12 08:10:00
8396,1916,13.37,EUR,2020-07-01,2022-06-30,Cost update,6,2020-06-13 09:11:00
8397,1916,12.97,EUR,2022-07-01,2023-06-30,Competitive adjustment,7,2022-06-12 11:21:00
8398,1916,13.49,EUR,2023-07-01,2024-06-30,Supplier increase,7,2023-06-18 16:02:00
8399,1916,13.96,EUR,2024-07-01,2024-12-31,Currency adjustment,7,2024-06-28 15:03:00
8400,1916,14.31,EUR,2025-01-01,2026-06-30,Cost update,6,2024-12-19 11:13:00
8401,1916,14.67,EUR,2026-07-01,,Annual price update,7,2026-06-17 13:20:00
8402,1917,23.23,EUR,2020-08-11,2022-12-31,Initial listing,6,2020-07-29 12:21:00
8403,1917,24.62,EUR,2023-01-01,2025-06-30,Currency adjustment,6,2022-12-29 15:02:00
8404,1917,23.39,EUR,2025-07-01,,Clearance,7,2025-06-22 12:25:00
8405,1918,23.81,EUR,2024-11-17,2025-06-30,Initial listing,6,2024-11-11 16:55:00
8406,1918,24.52,EUR,2025-07-01,2025-12-31,Currency adjustment,6,2025-06-03 09:51:00
8407,1918,23.29,EUR,2026-01-01,,Clearance,6,2025-12-26 08:07:00
8408,1919,23.36,EUR,2024-09-13,2024-12-31,Initial listing,7,2024-09-01 08:48:00
8409,1919,23.83,EUR,2025-01-01,,Supplier increase,6,2024-12-13 13:32:00
8410,1920,23.81,EUR,2020-02-10,2021-06-30,Initial listing,7,2020-01-22 13:27:00
8411,1920,23.10,EUR,2021-07-01,2021-12-31,Clearance,6,2021-06-13 09:37:00
8412,1920,24.49,EUR,2022-01-01,2023-12-31,Currency adjustment,7,2021-12-14 08:22:00
8413,1920,25.10,EUR,2024-01-01,2026-06-30,Supplier increase,7,2023-12-12 14:59:00
8414,1920,24.35,EUR,2026-07-01,,Clearance,6,2026-06-21 11:00:00
8415,1921,24.04,EUR,2025-09-08,2025-12-31,Initial listing,6,2025-08-18 16:44:00
8416,1921,23.32,EUR,2026-01-01,2026-06-30,Competitive adjustment,6,2025-12-04 15:39:00
8417,1921,24.25,EUR,2026-07-01,,Supplier increase,7,2026-06-17 12:59:00
8418,1922,23.19,EUR,2019-05-25,2021-06-30,Initial listing,6,2019-04-25 08:45:00
8419,1922,24.00,EUR,2021-07-01,2024-06-30,Range repositioning,6,2021-06-16 11:21:00
8420,1922,25.20,EUR,2024-07-01,2025-12-31,Range repositioning,7,2024-06-28 09:48:00
8421,1922,26.71,EUR,2026-01-01,2026-06-30,Cost update,6,2025-12-25 16:42:00
8422,1922,27.38,EUR,2026-07-01,,Annual price update,7,2026-06-06 15:18:00
8423,1923,22.43,EUR,2024-02-12,2024-12-31,Initial listing,7,2024-01-22 11:49:00
8424,1923,23.10,EUR,2025-01-01,2025-12-31,Currency adjustment,7,2024-12-29 16:50:00
8425,1923,21.95,EUR,2026-01-01,,Competitive adjustment,7,2025-12-09 15:03:00
