id,sku,ean,name,description,category_id,supplier_id,product_type,variant,colour,unit,case_pack,min_order_qty,weight_kg,active,discontinued_on,created_at
1596,ISB-ACC-0009,6402026015961,Isbre Tuuli WP Trekking Poles 160 cm Ochre,"Isbre Tuuli WP Trekking Poles for accessories & maintenance. 160 cm / Ochre. Built for Nordic conditions, season after season.",14,18,Trekking Poles,160 cm,Ochre,pcs,1,1,0.434,true,,2019-09-04
1597,ISB-ACC-0010,6402026015978,Isbre Tuuli WP Trekking Poles 150 cm Ochre,Reliable trekking poles from Isbre's Tuuli WP range. 150 cm / Ochre. A wholesale staple for outdoor retailers.,14,18,Trekking Poles,150 cm,Ochre,pcs,1,1,0.560,false,2024-06-06,2023-09-17
1598,ISB-ACC-0011,6402026015985,Isbre Tuuli WP Trekking Poles 115 cm Ochre,"Isbre Tuuli WP: a trekking poles that balances weight, durability and price. 115 cm / Ochre. Retail-ready packaging.",14,18,Trekking Poles,115 cm,Ochre,pcs,12,12,0.333,true,,2022-10-26
1599,ISB-ACC-0012,6402026015992,Isbre Tuuli WP Trekking Poles 220 cm Ochre,The Tuuli WP trekking poles by Isbre. 220 cm / Ochre. Popular with rental outfitters and clubs.,14,18,Trekking Poles,220 cm,Ochre,pcs,1,1,0.089,true,,2023-11-11
1600,ISB-ACC-0013,6402026016005,Isbre Tuuli WP Trekking Poles 135 cm Ochre,"Isbre Tuuli WP Trekking Poles for accessories & maintenance. 135 cm / Ochre. Built for Nordic conditions, season after season.",14,18,Trekking Poles,135 cm,Ochre,pcs,12,12,0.394,true,,2024-06-26
1601,ISB-ACC-0014,6402026016012,Isbre Ylläs 2.0 Liner Gloves XS Forest,Reliable liner gloves from Isbre's Ylläs 2.0 range. XS / Forest. A wholesale staple for outdoor retailers.,14,18,Liner Gloves,XS,Forest,pcs,1,1,0.032,true,,2022-04-20
1602,ISB-ACC-0015,6402026016029,Isbre Kaldo Pro Map Case,"Isbre Kaldo Pro: a map case that balances weight, durability and price. Retail-ready packaging.",14,18,Map Case,,,pcs,1,1,0.158,true,,2021-11-30
1603,ISB-ACC-0016,6402026016036,Isbre Storm Eco Neck Gaiter Deep Teal,The Storm Eco neck gaiter by Isbre. Deep Teal. Popular with rental outfitters and clubs.,14,18,Neck Gaiter,Deep Teal,Deep Teal,pcs,6,6,0.083,true,,2022-01-07
1604,ISB-ACC-0017,6402026016043,Isbre Storm Eco Neck Gaiter Petrol,"Isbre Storm Eco Neck Gaiter for accessories & maintenance. Petrol. Built for Nordic conditions, season after season.",14,18,Neck Gaiter,Petrol,Petrol,pcs,1,1,0.008,true,,2023-11-14
1605,ISB-ACC-0018,6402026016050,Isbre Storm Eco Neck Gaiter Lichen,Reliable neck gaiter from Isbre's Storm Eco range. Lichen. A wholesale staple for outdoor retailers.,14,18,Neck Gaiter,Lichen,Lichen,pcs,1,1,0.075,true,,2019-08-11
1606,ISB-ACC-0019,6402026016067,Isbre Fjord XT Map Case,"Isbre Fjord XT: a map case that balances weight, durability and price. Retail-ready packaging.",14,18,Map Case,,,pcs,1,1,0.110,true,,2025-03-11
1607,ISB-ACC-0020,6402026016074,Isbre Varanger XT Map Case,The Varanger XT map case by Isbre. Popular with rental outfitters and clubs.,14,18,Map Case,,,pcs,1,1,0.068,true,,2021-01-19
1608,ISB-ACC-0021,6402026016081,Isbre Varanger Neck Gaiter Black,"Isbre Varanger Neck Gaiter for accessories & maintenance. Black. Built for Nordic conditions, season after season.",14,18,Neck Gaiter,Black,Black,pcs,1,1,0.159,true,,2022-01-04
1609,ISB-ACC-0022,6402026016098,Isbre Varanger Neck Gaiter Burnt Orange,Reliable neck gaiter from Isbre's Varanger range. Burnt Orange. A wholesale staple for outdoor retailers.,14,18,Neck Gaiter,Burnt Orange,Burnt Orange,pcs,1,1,0.114,true,,2022-11-29
1610,ISB-ACC-0023,6402026016104,Isbre Varanger Neck Gaiter Slate Grey,"Isbre Varanger: a neck gaiter that balances weight, durability and price. Slate Grey. Retail-ready packaging.",14,18,Neck Gaiter,Slate Grey,Slate Grey,pcs,1,1,0.099,true,,2022-01-01
1611,ISB-ACC-0024,6402026016111,Isbre Varanger Neck Gaiter Ochre,The Varanger neck gaiter by Isbre. Ochre. Popular with rental outfitters and clubs.,14,18,Neck Gaiter,Ochre,Ochre,pcs,12,12,0.058,true,,2020-10-28
1612,ISB-ACC-0025,6402026016128,Isbre Varanger Neck Gaiter Arctic White,"Isbre Varanger Neck Gaiter for accessories & maintenance. Arctic White. Built for Nordic conditions, season after season.",14,18,Neck Gaiter,Arctic White,Arctic White,pcs,6,6,0.161,true,,2023-06-23
1613,ISB-ACC-0026,6402026016135,Isbre Kilpis Plus Liner Gloves XL Slate Grey,Reliable liner gloves from Isbre's Kilpis Plus range. XL / Slate Grey. A wholesale staple for outdoor retailers.,14,18,Liner Gloves,XL,Slate Grey,pcs,1,1,0.084,true,,2021-06-14
1614,ISB-ACC-0027,6402026016142,Isbre Nordic Seam Sealer,"Isbre Nordic: a seam sealer that balances weight, durability and price. Retail-ready packaging.",14,18,Seam Sealer,,,pcs,1,1,0.156,false,2020-02-20,2019-05-18
1615,ISB-ACC-0028,6402026016159,Isbre Kaamos Pro Seam Sealer,The Kaamos Pro seam sealer by Isbre. Popular with rental outfitters and clubs.,14,18,Seam Sealer,,,pcs,6,6,0.108,true,,2024-09-02
1616,ISB-ACC-0029,6402026016166,Isbre Palsa 2.0 Neck Gaiter Slate Grey,"Isbre Palsa 2.0 Neck Gaiter for accessories & maintenance. Slate Grey. Built for Nordic conditions, season after season.",14,18,Neck Gaiter,Slate Grey,Slate Grey,pcs,1,1,0.170,true,,2024-08-04
1617,ISB-ACC-0030,6402026016173,Isbre Palsa 2.0 Neck Gaiter Petrol,Reliable neck gaiter from Isbre's Palsa 2.0 range. Petrol. A wholesale staple for outdoor retailers.,14,18,Neck Gaiter,Petrol,Petrol,pcs,1,1,0.152,true,,2023-08-06
1618,ISB-ACC-0031,6402026016180,Isbre Palsa 2.0 Neck Gaiter Midnight Blue,"Isbre Palsa 2.0: a neck gaiter that balances weight, durability and price. Midnight Blue. Retail-ready packaging.",14,18,Neck Gaiter,Midnight Blue,Midnight Blue,pcs,12,12,0.085,false,2022-05-13,2019-01-02
1619,ISB-ACC-0032,6402026016197,Isbre Palsa 2.0 Neck Gaiter Sunset Yellow,The Palsa 2.0 neck gaiter by Isbre. Sunset Yellow. Popular with rental outfitters and clubs.,14,18,Neck Gaiter,Sunset Yellow,Sunset Yellow,pcs,6,6,0.097,true,,2024-10-29
1620,ISB-ACC-0033,6402026016203,Isbre Palsa 2.0 Neck Gaiter Burnt Orange,"Isbre Palsa 2.0 Neck Gaiter for accessories & maintenance. Burnt Orange. Built for Nordic conditions, season after season.",14,18,Neck Gaiter,Burnt Orange,Burnt Orange,pcs,1,1,0.070,true,,2021-03-30
1621,ISB-ACC-0034,6402026016210,Isbre Ylläs Eco Seam Sealer,Reliable seam sealer from Isbre's Ylläs Eco range. A wholesale staple for outdoor retailers.,14,18,Seam Sealer,,,pcs,1,1,0.101,true,,2023-01-24
1622,ISB-ACC-0035,6402026016227,Isbre Skog WP Repair Kit,"Isbre Skog WP: a repair kit that balances weight, durability and price. Retail-ready packaging.",14,18,Repair Kit,,,pcs,1,1,0.036,true,,2023-02-06
1623,ISB-ACC-0036,6402026016234,Isbre Loiste Map Case,The Loiste map case by Isbre. Popular with rental outfitters and clubs.,14,18,Map Case,,,pcs,1,1,0.041,false,2026-06-13,2025-02-25
1624,ISB-ACC-0037,6402026016241,Isbre Hyrsky Pro Trekking Poles 125 cm Ruby Red,"Isbre Hyrsky Pro Trekking Poles for accessories & maintenance. 125 cm / Ruby Red. Built for Nordic conditions, season after season.",14,18,Trekking Poles,125 cm,Ruby Red,pcs,1,1,0.423,true,,2020-11-17
1625,ISB-ACC-0038,6402026016258,Isbre Hyrsky Pro Trekking Poles 105 cm Ruby Red,Reliable trekking poles from Isbre's Hyrsky Pro range. 105 cm / Ruby Red. A wholesale staple for outdoor retailers.,14,18,Trekking Poles,105 cm,Ruby Red,pcs,12,12,0.087,true,,2024-05-29
1626,ISB-ACC-0039,6402026016265,Isbre Hyrsky Pro Trekking Poles 180 cm Ruby Red,"Isbre Hyrsky Pro: a trekking poles that balances weight, durability and price. 180 cm / Ruby Red. Retail-ready packaging.",14,18,Trekking Poles,180 cm,Ruby Red,pcs,1,1,0.135,true,,2023-03-07
1627,ISB-ACC-0040,6402026016272,Isbre Aapa XT Trekking Poles 125 cm Ochre,The Aapa XT trekking poles by Isbre. 125 cm / Ochre. Popular with rental outfitters and clubs.,14,18,Trekking Poles,125 cm,Ochre,pcs,1,1,0.317,true,,2020-01-27
1628,ISB-ACC-0041,6402026016289,Isbre Vuoma 2.0 Seam Sealer,"Isbre Vuoma 2.0 Seam Sealer for accessories & maintenance. Built for Nordic conditions, season after season.",14,18,Seam Sealer,,,pcs,6,6,0.013,true,,2025-09-16
1629,ISB-ACC-0042,6402026016296,Isbre Alpine Plus Waterproofing Spray,Reliable waterproofing spray from Isbre's Alpine Plus range. A wholesale staple for outdoor retailers.,14,18,Waterproofing Spray,,,pcs,6,6,0.028,true,,2021-04-17
1630,ISB-ACC-0043,6402026016302,Isbre Polar 2.0 Trekking Poles 220 cm Sand,"Isbre Polar 2.0: a trekking poles that balances weight, durability and price. 220 cm / Sand. Retail-ready packaging.",14,18,Trekking Poles,220 cm,Sand,pcs,1,1,0.413,true,,2025-11-26
1631,ISB-ACC-0044,6402026016319,Isbre Polar 2.0 Trekking Poles 135 cm Sand,The Polar 2.0 trekking poles by Isbre. 135 cm / Sand. Popular with rental outfitters and clubs.,14,18,Trekking Poles,135 cm,Sand,pcs,1,1,0.242,true,,2021-12-14
1632,ISB-ACC-0045,6402026016326,Isbre Polar 2.0 Trekking Poles 125 cm Sand,"Isbre Polar 2.0 Trekking Poles for accessories & maintenance. 125 cm / Sand. Built for Nordic conditions, season after season.",14,18,Trekking Poles,125 cm,Sand,pcs,6,6,0.132,true,,2024-03-01
1633,ISB-ACC-0046,6402026016333,Isbre Sylarna II Map Case,Reliable map case from Isbre's Sylarna II range. A wholesale staple for outdoor retailers.,14,18,Map Case,,,pcs,6,6,0.176,true,,2020-03-23
1634,ISB-ACC-0047,6402026016340,Isbre Glacier XT Trekking Poles 170 cm Sand,"Isbre Glacier XT: a trekking poles that balances weight, durability and price. 170 cm / Sand. Retail-ready packaging.",14,18,Trekking Poles,170 cm,Sand,pcs,12,12,0.485,true,,2020-05-07
1635,ISB-ACC-0048,6402026016357,Isbre Glacier XT Trekking Poles 105 cm Sand,The Glacier XT trekking poles by Isbre. 105 cm / Sand. Popular with rental outfitters and clubs.,14,18,Trekking Poles,105 cm,Sand,pcs,1,1,0.290,true,,2023-08-04
1636,ISB-ACC-0049,6402026016364,Isbre Glacier XT Trekking Poles 135 cm Sand,"Isbre Glacier XT Trekking Poles for accessories & maintenance. 135 cm / Sand. Built for Nordic conditions, season after season.",14,18,Trekking Poles,135 cm,Sand,pcs,1,1,0.415,true,,2022-06-17
1637,ISB-ACC-0050,6402026016371,Isbre Glacier XT Trekking Poles 125 cm Sand,Reliable trekking poles from Isbre's Glacier XT range. 125 cm / Sand. A wholesale staple for outdoor retailers.,14,18,Trekking Poles,125 cm,Sand,pcs,6,6,0.241,true,,2023-11-01
1638,ISB-ACC-0051,6402026016388,Isbre Glacier XT Trekking Poles 160 cm Sand,"Isbre Glacier XT: a trekking poles that balances weight, durability and price. 160 cm / Sand. Retail-ready packaging.",14,18,Trekking Poles,160 cm,Sand,pcs,6,6,0.243,true,,2022-06-27
1639,ISB-ACC-0052,6402026016395,Isbre Kaamos Eco Waterproofing Spray,The Kaamos Eco waterproofing spray by Isbre. Popular with rental outfitters and clubs.,14,18,Waterproofing Spray,,,pcs,6,6,0.034,true,,2021-05-25
1640,FJP-WTR-0001,6402026016401,Fjord Kaamos Eco Spray Skirt XXL Black,"Fjord Kaamos Eco Spray Skirt for water sports. XXL / Black. Built for Nordic conditions, season after season.",11,19,Spray Skirt,XXL,Black,pcs,1,1,2.808,false,2022-01-04,2020-10-30
1641,FJP-WTR-0002,6402026016418,Fjord Kaamos Eco Spray Skirt M Black,Reliable spray skirt from Fjord's Kaamos Eco range. M / Black. A wholesale staple for outdoor retailers.,11,19,Spray Skirt,M,Black,pcs,1,1,6.882,true,,2020-02-07
1642,FJP-WTR-0003,6402026016425,Fjord Summit II Buoyancy Aid L Ruby Red,"Fjord Summit II: a buoyancy aid that balances weight, durability and price. L / Ruby Red. Retail-ready packaging.",11,19,Buoyancy Aid,L,Ruby Red,pcs,6,6,4.052,true,,2025-02-02
1643,FJP-WTR-0004,6402026016432,Fjord Summit II Buoyancy Aid M Ruby Red,The Summit II buoyancy aid by Fjord. M / Ruby Red. Popular with rental outfitters and clubs.,11,19,Buoyancy Aid,M,Ruby Red,pcs,1,1,1.542,true,,2026-03-25
1644,FJP-WTR-0005,6402026016449,Fjord Summit II Buoyancy Aid XL Ruby Red,"Fjord Summit II Buoyancy Aid for water sports. XL / Ruby Red. Built for Nordic conditions, season after season.",11,19,Buoyancy Aid,XL,Ruby Red,pcs,1,1,6.637,true,,2020-09-12
1645,FJP-WTR-0006,6402026016456,Fjord Kaamos Plus Buoyancy Aid M Petrol,Reliable buoyancy aid from Fjord's Kaamos Plus range. M / Petrol. A wholesale staple for outdoor retailers.,11,19,Buoyancy Aid,M,Petrol,pcs,1,1,2.041,true,,2021-05-28
1646,FJP-WTR-0007,6402026016463,Fjord Kaamos Plus Buoyancy Aid XXL Petrol,"Fjord Kaamos Plus: a buoyancy aid that balances weight, durability and price. XXL / Petrol. Retail-ready packaging.",11,19,Buoyancy Aid,XXL,Petrol,pcs,1,1,4.716,true,,2024-12-27
1647,FJP-WTR-0008,6402026016470,Fjord Kaamos Plus Buoyancy Aid XL Petrol,The Kaamos Plus buoyancy aid by Fjord. XL / Petrol. Popular with rental outfitters and clubs.,11,19,Buoyancy Aid,XL,Petrol,pcs,1,1,0.311,true,,2022-07-08
1648,FJP-WTR-0009,6402026016487,Fjord Kaamos Plus Buoyancy Aid S Petrol,"Fjord Kaamos Plus Buoyancy Aid for water sports. S / Petrol. Built for Nordic conditions, season after season.",11,19,Buoyancy Aid,S,Petrol,pcs,1,1,2.388,true,,2025-03-14
1649,FJP-WTR-0010,6402026016494,Fjord Hyrsky Lite Kayak Paddle 135 cm Ruby Red,Reliable kayak paddle from Fjord's Hyrsky Lite range. 135 cm / Ruby Red. A wholesale staple for outdoor retailers.,11,19,Kayak Paddle,135 cm,Ruby Red,pcs,1,1,2.503,true,,2021-11-07
1650,FJP-WTR-0011,6402026016500,Fjord Revontuli 2.0 Spray Skirt XXL Black,"Fjord Revontuli 2.0: a spray skirt that balances weight, durability and price. XXL / Black. Retail-ready packaging.",11,19,Spray Skirt,XXL,Black,pcs,6,6,4.224,true,,2020-04-24
1651,FJP-WTR-0012,6402026016517,Fjord Vuori Touring Kayak Ochre,The Vuori touring kayak by Fjord. Ochre. Popular with rental outfitters and clubs.,11,19,Touring Kayak,Ochre,Ochre,pcs,6,6,16.479,false,2024-08-15,2022-09-18
1652,FJP-WTR-0013,6402026016524,Fjord Vuori Touring Kayak Arctic White,"Fjord Vuori Touring Kayak for water sports. Arctic White. Built for Nordic conditions, season after season.",11,19,Touring Kayak,Arctic White,Arctic White,pcs,12,12,11.431,true,,2021-01-24
1653,FJP-WTR-0014,6402026016531,Fjord Vuori Touring Kayak Black,Reliable touring kayak from Fjord's Vuori range. Black. A wholesale staple for outdoor retailers.,11,19,Touring Kayak,Black,Black,pcs,12,12,10.914,true,,2023-01-30
1654,FJP-WTR-0015,6402026016548,Fjord Vuori Touring Kayak Petrol,"Fjord Vuori: a touring kayak that balances weight, durability and price. Petrol. Retail-ready packaging.",11,19,Touring Kayak,Petrol,Petrol,pcs,1,1,23.041,true,,2021-05-25
1655,FJP-WTR-0016,6402026016555,Fjord Vuori Touring Kayak Ruby Red,The Vuori touring kayak by Fjord. Ruby Red. Popular with rental outfitters and clubs.,11,19,Touring Kayak,Ruby Red,Ruby Red,pcs,12,12,5.355,true,,2025-01-04
1656,FJP-WTR-0017,6402026016562,Fjord Palsa Lite Buoyancy Aid S Black,"Fjord Palsa Lite Buoyancy Aid for water sports. S / Black. Built for Nordic conditions, season after season.",11,19,Buoyancy Aid,S,Black,pcs,1,1,2.996,true,,2021-09-27
1657,FJP-WTR-0018,6402026016579,Fjord Palsa Lite Buoyancy Aid XS Black,Reliable buoyancy aid from Fjord's Palsa Lite range. XS / Black. A wholesale staple for outdoor retailers.,11,19,Buoyancy Aid,XS,Black,pcs,12,12,2.366,true,,2022-10-30
1658,FJP-WTR-0019,6402026016586,Fjord Palsa Lite Buoyancy Aid XL Black,"Fjord Palsa Lite: a buoyancy aid that balances weight, durability and price. XL / Black. Retail-ready packaging.",11,19,Buoyancy Aid,XL,Black,pcs,1,1,4.147,true,,2020-06-24
1659,FJP-WTR-0020,6402026016593,Fjord Tind II Dry Suit XXL Graphite,The Tind II dry suit by Fjord. XXL / Graphite. Popular with rental outfitters and clubs.,11,19,Dry Suit,XXL,Graphite,pcs,6,6,17.222,true,,2023-01-29
1660,FJP-WTR-0021,6402026016609,Fjord Alpine Plus SUP Board Ochre,"Fjord Alpine Plus SUP Board for water sports. Ochre. Built for Nordic conditions, season after season.",11,19,SUP Board,Ochre,Ochre,pcs,1,1,3.452,true,,2025-02-28
1661,FJP-WTR-0022,6402026016616,Fjord Alpine Plus SUP Board Sunset Yellow,Reliable sup board from Fjord's Alpine Plus range. Sunset Yellow. A wholesale staple for outdoor retailers.,11,19,SUP Board,Sunset Yellow,Sunset Yellow,pcs,6,6,6.911,true,,2025-10-27
1662,FJP-WTR-0023,6402026016623,Fjord Fjord WP Spray Skirt XXL Slate Grey,"Fjord Fjord WP: a spray skirt that balances weight, durability and price. XXL / Slate Grey. Retail-ready packaging.",11,19,Spray Skirt,XXL,Slate Grey,pcs,6,6,6.426,true,,2023-07-14
1663,FJP-WTR-0024,6402026016630,Fjord Fjord WP Spray Skirt M Slate Grey,The Fjord WP spray skirt by Fjord. M / Slate Grey. Popular with rental outfitters and clubs.,11,19,Spray Skirt,M,Slate Grey,pcs,1,1,1.783,true,,2024-11-13
1664,VEL-CYC-0001,6402026016647,Velo Rauk 2.0 Frame Bag 28L Forest,"Velo Rauk 2.0 Frame Bag for cycling & bikepacking. 28L / Forest. Built for Nordic conditions, season after season.",12,20,Frame Bag,28L,Forest,pcs,12,12,0.119,true,,2020-12-30
1665,VEL-CYC-0002,6402026016654,Velo Rauk 2.0 Frame Bag 8L Forest,Reliable frame bag from Velo's Rauk 2.0 range. 8L / Forest. A wholesale staple for outdoor retailers.,12,20,Frame Bag,8L,Forest,pcs,1,1,0.177,false,2025-10-19,2022-07-07
1666,VEL-CYC-0003,6402026016661,Velo Rauk 2.0 Frame Bag 22L Forest,"Velo Rauk 2.0: a frame bag that balances weight, durability and price. 22L / Forest. Retail-ready packaging.",12,20,Frame Bag,22L,Forest,pcs,12,12,0.306,true,,2023-06-09
1667,VEL-CYC-0004,6402026016678,Velo Rauk 2.0 Frame Bag 12L Forest,The Rauk 2.0 frame bag by Velo. 12L / Forest. Popular with rental outfitters and clubs.,12,20,Frame Bag,12L,Forest,pcs,12,12,0.852,false,2022-10-04,2021-08-29
1668,VEL-CYC-0005,6402026016685,Velo Rauk 2.0 Frame Bag 18L Forest,"Velo Rauk 2.0 Frame Bag for cycling & bikepacking. 18L / Forest. Built for Nordic conditions, season after season.",12,20,Frame Bag,18L,Forest,pcs,1,1,0.858,true,,2024-02-03
1669,VEL-CYC-0006,6402026016692,Velo Storm Plus Pannier Pair 22L Sunset Yellow,Reliable pannier pair from Velo's Storm Plus range. 22L / Sunset Yellow. A wholesale staple for outdoor retailers.,12,20,Pannier Pair,22L,Sunset Yellow,pcs,1,1,0.866,true,,2020-05-19
1670,VEL-CYC-0007,6402026016708,Velo Palsa Frame Bag 28L Midnight Blue,"Velo Palsa: a frame bag that balances weight, durability and price. 28L / Midnight Blue. Retail-ready packaging.",12,20,Frame Bag,28L,Midnight Blue,pcs,1,1,0.810,true,,2021-12-20
1671,VEL-CYC-0008,6402026016715,Velo Palsa Frame Bag 12L Midnight Blue,The Palsa frame bag by Velo. 12L / Midnight Blue. Popular with rental outfitters and clubs.,12,20,Frame Bag,12L,Midnight Blue,pcs,1,1,0.573,true,,2019-03-01
1672,VEL-CYC-0009,6402026016722,Velo Palsa Frame Bag 8L Midnight Blue,"Velo Palsa Frame Bag for cycling & bikepacking. 8L / Midnight Blue. Built for Nordic conditions, season after season.",12,20,Frame Bag,8L,Midnight Blue,pcs,6,6,0.088,true,,2019-08-01
1673,VEL-CYC-0010,6402026016739,Velo Selja Plus Bike Helmet L Ruby Red,Reliable bike helmet from Velo's Selja Plus range. L / Ruby Red. A wholesale staple for outdoor retailers.,12,20,Bike Helmet,L,Ruby Red,pcs,1,1,0.267,true,,2023-11-12
1674,VEL-CYC-0011,6402026016746,Velo Selja Plus Bike Helmet M Ruby Red,"Velo Selja Plus: a bike helmet that balances weight, durability and price. M / Ruby Red. Retail-ready packaging.",12,20,Bike Helmet,M,Ruby Red,pcs,1,1,0.308,false,2025-10-02,2024-08-26
1675,VEL-CYC-0012,6402026016753,Velo Selja Plus Bike Helmet XXL Ruby Red,The Selja Plus bike helmet by Velo. XXL / Ruby Red. Popular with rental outfitters and clubs.,12,20,Bike Helmet,XXL,Ruby Red,pcs,6,6,0.292,true,,2025-09-16
1676,VEL-CYC-0013,6402026016760,Velo Inari Handlebar Roll Midnight Blue,"Velo Inari Handlebar Roll for cycling & bikepacking. Midnight Blue. Built for Nordic conditions, season after season.",12,20,Handlebar Roll,Midnight Blue,Midnight Blue,pcs,1,1,0.631,true,,2024-01-01
1677,VEL-CYC-0014,6402026016777,Velo Inari Handlebar Roll Arctic White,Reliable handlebar roll from Velo's Inari range. Arctic White. A wholesale staple for outdoor retailers.,12,20,Handlebar Roll,Arctic White,Arctic White,pcs,12,12,0.739,true,,2025-11-09
