id,product_id,warehouse_id,moved_at,movement_type,quantity,reference,balance_after
27001,2164,2,2025-12-03 14:55:03,SHIPMENT,-10,SH-2025-004713,20
27002,1611,1,2025-12-03 15:04:44,RECEIPT,144,PO-2025-24143,144
27003,1065,2,2025-12-03 15:06:32,SHIPMENT,-96,SH-2025-004275,6
27004,45,1,2025-12-03 15:15:21,SHIPMENT,-2,SH-2025-004391,12
27005,274,1,2025-12-03 15:15:21,SHIPMENT,-48,SH-2025-004391,0
27006,515,1,2025-12-03 15:15:21,SHIPMENT,-24,SH-2025-004391,96
27007,800,1,2025-12-03 15:15:21,SHIPMENT,-4,SH-2025-004391,5
27008,1813,1,2025-12-03 15:15:21,SHIPMENT,-12,SH-2025-004391,0
27009,2701,1,2025-12-03 15:15:21,SHIPMENT,-30,SH-2025-004391,0
27010,2891,1,2025-12-03 15:15:21,SHIPMENT,-30,SH-2025-004391,30
27011,3162,1,2025-12-03 15:15:21,SHIPMENT,-4,SH-2025-004391,0
27012,274,1,2025-12-03 15:16:21,RECEIPT,120,PO-2025-12455,120
27013,459,3,2025-12-03 15:57:37,SHIPMENT,-2,SH-2025-004527,0
27014,1520,3,2025-12-03 15:57:37,SHIPMENT,-20,SH-2025-004527,3
27015,1871,3,2025-12-03 15:57:37,SHIPMENT,-96,SH-2025-004527,24
27016,2103,3,2025-12-03 15:57:37,SHIPMENT,-12,SH-2025-004527,22
27017,67,1,2025-12-03 16:04:33,SHIPMENT,-10,SH-2025-005072,2
27018,843,1,2025-12-03 16:04:33,SHIPMENT,-5,SH-2025-005072,10
27019,565,2,2025-12-03 16:35:21,SHIPMENT,-2,SH-2025-004754,0
27020,2946,2,2025-12-03 16:35:21,SHIPMENT,-2,SH-2025-004754,2
27021,565,2,2025-12-03 16:36:21,RECEIPT,24,PO-2025-15158,24
27022,862,2,2025-12-03 16:40:33,SHIPMENT,-60,SH-2025-003652,96
27023,1153,2,2025-12-03 16:40:33,SHIPMENT,-20,SH-2025-003652,0
27024,1792,2,2025-12-03 16:40:33,SHIPMENT,-12,SH-2025-003652,48
27025,2410,2,2025-12-03 16:40:33,SHIPMENT,-6,SH-2025-003652,18
27026,2666,2,2025-12-03 16:40:33,SHIPMENT,-12,SH-2025-003652,84
27027,810,2,2025-12-03 17:14:21,SHIPMENT,-10,SH-2025-004585,19
27028,1160,2,2025-12-03 17:14:21,SHIPMENT,-4,SH-2025-004585,22
27029,1290,2,2025-12-03 17:14:21,SHIPMENT,-12,SH-2025-004585,6
27030,1730,2,2025-12-03 17:14:21,SHIPMENT,-20,SH-2025-004585,20
27031,2374,2,2025-12-03 17:14:21,SHIPMENT,-6,SH-2025-004585,0
27032,1116,2,2025-12-03 17:20:10,SHIPMENT,-12,SH-2025-003993,120
27033,2089,2,2025-12-03 17:20:10,SHIPMENT,-8,SH-2025-003993,3
27034,272,2,2025-12-03 17:24:16,SHIPMENT,-10,SH-2025-004570,18
27035,450,2,2025-12-03 17:24:16,SHIPMENT,-10,SH-2025-004570,16
27036,545,2,2025-12-03 17:24:16,SHIPMENT,-5,SH-2025-004570,15
27037,1432,2,2025-12-03 17:24:16,SHIPMENT,-36,SH-2025-004570,24
27038,1637,2,2025-12-03 17:24:16,SHIPMENT,-6,SH-2025-004570,12
27039,3041,2,2025-12-03 17:24:16,SHIPMENT,-2,SH-2025-004570,8
27040,2460,2,2025-12-03 17:32:05,SHIPMENT,-5,SH-2025-004340,0
27041,2463,2,2025-12-03 17:58:04,SHIPMENT,-48,SH-2025-003886,0
27042,712,2,2025-12-03 18:02:42,SHIPMENT,-36,SH-2025-004843,0
27043,1224,2,2025-12-03 18:02:42,SHIPMENT,-30,SH-2025-004843,24
27044,1772,2,2025-12-03 18:02:42,SHIPMENT,-48,SH-2025-004843,6
27045,1792,2,2025-12-03 18:02:42,SHIPMENT,-48,SH-2025-004843,0
27046,1952,2,2025-12-03 18:02:42,SHIPMENT,-48,SH-2025-004843,0
27047,2976,2,2025-12-03 18:02:42,SHIPMENT,-24,SH-2025-004843,0
27048,1792,2,2025-12-03 18:03:42,RECEIPT,132,PO-2025-25648,132
27049,1952,2,2025-12-03 18:03:42,RECEIPT,60,PO-2025-27005,60
27050,1892,3,2025-12-03 18:10:25,RECEIPT,112,PO-2025-26456,112
27051,40,1,2025-12-03 18:11:56,SHIPMENT,-6,SH-2025-003658,0
27052,259,1,2025-12-03 18:11:56,SHIPMENT,-18,SH-2025-003658,24
27053,487,1,2025-12-03 18:11:56,SHIPMENT,-60,SH-2025-003658,36
27054,671,1,2025-12-03 18:11:56,SHIPMENT,-24,SH-2025-003658,0
27055,2901,1,2025-12-03 18:11:56,SHIPMENT,-12,SH-2025-003658,0
27056,3122,1,2025-12-03 18:11:56,SHIPMENT,-24,SH-2025-003658,0
27057,106,2,2025-12-03 18:34:24,SHIPMENT,-1,SH-2025-004402,0
27058,195,2,2025-12-03 18:34:24,SHIPMENT,-60,SH-2025-004402,36
27059,202,2,2025-12-03 18:34:24,SHIPMENT,-5,SH-2025-004402,0
27060,476,2,2025-12-03 18:34:24,SHIPMENT,-24,SH-2025-004402,0
27061,1034,2,2025-12-03 18:34:24,SHIPMENT,-10,SH-2025-004402,5
27062,1085,2,2025-12-03 18:34:24,SHIPMENT,-3,SH-2025-004402,13
27063,1253,2,2025-12-03 18:34:24,SHIPMENT,-8,SH-2025-004402,18
27064,1733,2,2025-12-03 18:34:24,SHIPMENT,-1,SH-2025-004402,0
27065,2887,2,2025-12-03 18:34:24,SHIPMENT,-4,SH-2025-004402,6
27066,2902,2,2025-12-03 18:34:24,SHIPMENT,-24,SH-2025-004402,48
27067,2928,2,2025-12-03 18:34:24,SHIPMENT,-48,SH-2025-004402,0
27068,3134,2,2025-12-03 18:34:24,SHIPMENT,-3,SH-2025-004402,21
27069,282,2,2025-12-03 18:42:35,SHIPMENT,-12,SH-2025-004423,16
27070,1180,2,2025-12-03 18:42:35,SHIPMENT,-3,SH-2025-004423,20
27071,1517,2,2025-12-03 18:42:35,SHIPMENT,-8,SH-2025-004423,0
27072,2593,2,2025-12-03 18:42:35,SHIPMENT,-6,SH-2025-004423,7
27073,3074,2,2025-12-03 18:42:35,SHIPMENT,-12,SH-2025-004423,0
27074,3125,2,2025-12-03 18:42:35,SHIPMENT,-2,SH-2025-004423,0
27075,284,2,2025-12-03 18:44:08,SHIPMENT,-24,SH-2025-004175,84
27076,126,1,2025-12-03 18:52:33,SHIPMENT,-2,SH-2025-003700,12
27077,183,1,2025-12-03 18:52:33,SHIPMENT,-6,SH-2025-003700,6
27078,733,1,2025-12-03 18:52:33,SHIPMENT,-4,SH-2025-003700,18
27079,1199,1,2025-12-03 18:52:33,SHIPMENT,-12,SH-2025-003700,6
27080,1762,1,2025-12-03 18:52:33,SHIPMENT,-20,SH-2025-003700,0
27081,2537,1,2025-12-03 18:52:33,SHIPMENT,-10,SH-2025-003700,18
27082,3046,1,2025-12-03 18:52:33,SHIPMENT,-2,SH-2025-003700,11
27083,2954,3,2025-12-03 18:53:31,SHIPMENT,-8,SH-2025-004829,21
27084,80,2,2025-12-03 18:56:21,SHIPMENT,-48,SH-2025-004666,0
27085,211,2,2025-12-03 18:56:21,SHIPMENT,-12,SH-2025-004666,0
27086,718,2,2025-12-03 18:56:21,SHIPMENT,-96,SH-2025-004666,36
27087,1592,2,2025-12-03 18:56:21,SHIPMENT,-20,SH-2025-004666,0
27088,1790,2,2025-12-03 18:56:21,SHIPMENT,-12,SH-2025-004666,0
27089,2454,2,2025-12-03 18:56:21,SHIPMENT,-24,SH-2025-004666,36
27090,843,3,2025-12-03 19:06:28,RECEIPT,35,PO-2025-17646,35
27091,564,2,2025-12-04 03:11:39,RECEIPT,18,PO-2025-15148,18
27092,1581,1,2025-12-04 07:04:52,RECEIPT,28,PO-2025-23910,28
27093,597,2,2025-12-04 07:21:29,RECEIPT,24,PO-2025-15427,24
27094,1036,2,2025-12-04 07:28:47,RECEIPT,6,PO-2025-19123,6
27095,2104,1,2025-12-04 07:43:40,RECEIPT,12,PO-2025-28213,12
27096,3161,2,2025-12-04 08:35:49,RECEIPT,22,PO-2025-37180,22
27097,481,2,2025-12-04 09:25:03,RECEIPT,25,PO-2025-14299,25
27098,1148,2,2025-12-04 09:31:08,RECEIPT,15,PO-2025-20030,15
27099,504,1,2025-12-04 09:33:33,SHIPMENT,-30,SH-2025-004915,66
27100,2651,1,2025-12-04 09:33:33,SHIPMENT,-3,SH-2025-004915,10
27101,3134,1,2025-12-04 09:33:33,SHIPMENT,-6,SH-2025-004915,12
27102,1299,3,2025-12-04 09:37:49,RECEIPT,5,PO-2025-21532,5
27103,340,2,2025-12-04 09:51:32,SHIPMENT,-2,SH-2025-004691,2
27104,455,2,2025-12-04 09:51:32,SHIPMENT,-2,SH-2025-004691,25
27105,671,2,2025-12-04 09:51:32,SHIPMENT,-12,SH-2025-004691,54
27106,810,2,2025-12-04 09:51:32,SHIPMENT,-1,SH-2025-004691,18
27107,2946,2,2025-12-04 09:51:32,SHIPMENT,-2,SH-2025-004691,0
27108,2946,2,2025-12-04 09:52:32,RECEIPT,32,PO-2025-35314,32
27109,1402,2,2025-12-04 09:53:21,SHIPMENT,-96,SH-2025-004689,0
27110,1559,2,2025-12-04 09:53:21,SHIPMENT,-18,SH-2025-004689,0
27111,2963,2,2025-12-04 09:53:21,SHIPMENT,-1,SH-2025-004689,18
27112,3134,2,2025-12-04 09:53:21,SHIPMENT,-4,SH-2025-004689,17
27113,650,1,2025-12-04 10:20:48,SHIPMENT,-8,SH-2025-004039,0
27114,1979,1,2025-12-04 10:20:48,SHIPMENT,-20,SH-2025-004039,0
27115,1985,1,2025-12-04 10:20:48,SHIPMENT,-24,SH-2025-004039,0
27116,2899,1,2025-12-04 10:20:48,SHIPMENT,-12,SH-2025-004039,12
27117,665,2,2025-12-04 10:55:24,SHIPMENT,-96,SH-2025-003817,12
27118,793,2,2025-12-04 10:55:24,SHIPMENT,-12,SH-2025-003817,10
27119,462,2,2025-12-04 10:59:37,SHIPMENT,-10,SH-2025-004760,0
27120,487,2,2025-12-04 10:59:37,SHIPMENT,-24,SH-2025-004760,24
27121,462,2,2025-12-04 11:00:37,RECEIPT,9,PO-2025-14041,9
27122,239,2,2025-12-04 11:01:43,SHIPMENT,-12,SH-2025-004172,48
27123,1493,2,2025-12-04 11:01:43,SHIPMENT,-12,SH-2025-004172,66
27124,1830,2,2025-12-04 11:01:43,SHIPMENT,-8,SH-2025-004172,10
27125,1856,2,2025-12-04 11:01:43,SHIPMENT,-10,SH-2025-004172,2
27126,2167,2,2025-12-04 11:01:43,SHIPMENT,-10,SH-2025-004172,0
27127,2645,2,2025-12-04 11:01:43,SHIPMENT,-6,SH-2025-004172,0
27128,2645,2,2025-12-04 11:02:43,RECEIPT,6,PO-2025-32673,6
27129,2389,2,2025-12-04 11:31:18,SHIPMENT,-24,SH-2025-004896,54
27130,1519,2,2025-12-04 11:44:36,RECEIPT,134,PO-2025-23423,134
27131,925,1,2025-12-04 12:07:21,SHIPMENT,-6,SH-2025-004731,66
27132,934,1,2025-12-04 12:07:21,SHIPMENT,-24,SH-2025-004731,0
27133,1521,1,2025-12-04 12:07:21,SHIPMENT,-20,SH-2025-004731,16
27134,1715,1,2025-12-04 12:07:21,SHIPMENT,-10,SH-2025-004731,1
27135,488,2,2025-12-04 12:09:51,SHIPMENT,-1,SH-2025-005064,2
27136,1015,2,2025-12-04 12:09:51,SHIPMENT,-24,SH-2025-005064,60
27137,679,1,2025-12-04 12:27:37,SHIPMENT,-1,SH-2025-005091,14
27138,1289,1,2025-12-04 12:27:37,SHIPMENT,-12,SH-2025-005091,36
27139,1306,1,2025-12-04 12:27:37,SHIPMENT,-24,SH-2025-005091,60
27140,1806,1,2025-12-04 12:27:37,SHIPMENT,-10,SH-2025-005091,0
27141,2645,1,2025-12-04 12:27:37,SHIPMENT,-10,SH-2025-005091,18
27142,2766,1,2025-12-04 12:27:37,SHIPMENT,-4,SH-2025-005091,7
27143,2860,1,2025-12-04 12:27:37,SHIPMENT,-2,SH-2025-005091,0
27144,2964,1,2025-12-04 12:27:37,SHIPMENT,-5,SH-2025-005091,7
27145,2505,2,2025-12-04 12:34:54,SHIPMENT,-12,SH-2025-004961,20
27146,2630,2,2025-12-04 12:34:54,SHIPMENT,-12,SH-2025-004961,0
27147,3093,2,2025-12-04 12:34:54,SHIPMENT,-3,SH-2025-004961,0
27148,2630,2,2025-12-04 12:35:54,RECEIPT,108,PO-2025-32481,108
27149,2119,2,2025-12-04 12:35:59,SHIPMENT,-2,SH-2025-005099,2
27150,2862,2,2025-12-04 12:35:59,SHIPMENT,-5,SH-2025-005099,0
27151,60,2,2025-12-04 12:39:29,RECEIPT,9,PO-2025-10471,9
27152,2433,2,2025-12-04 12:39:29,RECEIPT,9,PO-2025-30747,9
27153,747,2,2025-12-04 12:41:52,SHIPMENT,-1,SH-2025-004688,0
27154,1628,2,2025-12-04 12:41:52,SHIPMENT,-18,SH-2025-004688,12
27155,1171,1,2025-12-04 12:45:11,SHIPMENT,-60,SH-2025-003924,120
27156,1253,1,2025-12-04 12:45:11,SHIPMENT,-1,SH-2025-003924,24
27157,1792,1,2025-12-04 12:45:11,SHIPMENT,-12,SH-2025-003924,12
27158,2567,1,2025-12-04 12:45:11,SHIPMENT,-2,SH-2025-003924,2
27159,710,3,2025-12-04 12:58:15,SHIPMENT,-12,SH-2025-005106,0
27160,1085,3,2025-12-04 12:58:15,SHIPMENT,-8,SH-2025-005106,0
27161,1230,3,2025-12-04 12:58:15,SHIPMENT,-18,SH-2025-005106,60
27162,510,1,2025-12-04 13:02:17,SHIPMENT,-30,SH-2025-005107,0
27163,476,2,2025-12-04 13:17:00,RECEIPT,156,PO-2025-14210,156
27164,2204,2,2025-12-04 13:24:14,SHIPMENT,-2,SH-2025-004142,40
27165,2630,2,2025-12-04 13:24:14,SHIPMENT,-30,SH-2025-004142,78
27166,3038,2,2025-12-04 13:33:58,RECEIPT,38,PO-2025-36136,38
27167,274,1,2025-12-04 13:47:06,SHIPMENT,-96,SH-2025-005055,24
27168,462,1,2025-12-04 13:47:06,SHIPMENT,-2,SH-2025-005055,14
27169,1175,1,2025-12-04 13:47:06,SHIPMENT,-3,SH-2025-005055,0
27170,1636,1,2025-12-04 13:47:06,SHIPMENT,-8,SH-2025-005055,10
27171,2175,1,2025-12-04 13:47:06,SHIPMENT,-4,SH-2025-005055,0
27172,1767,1,2025-12-04 13:52:02,RECEIPT,3,PO-2025-25423,3
27173,1138,2,2025-12-04 14:18:24,SHIPMENT,-60,SH-2025-003157,60
27174,1587,2,2025-12-04 14:18:24,SHIPMENT,-36,SH-2025-003157,48
27175,100,2,2025-12-04 14:27:19,SHIPMENT,-60,SH-2025-003978,60
27176,279,2,2025-12-04 14:27:19,SHIPMENT,-12,SH-2025-003978,8
27177,526,2,2025-12-04 14:27:19,SHIPMENT,-4,SH-2025-003978,20
27178,884,2,2025-12-04 14:27:19,SHIPMENT,-2,SH-2025-003978,21
27179,1249,2,2025-12-04 14:27:19,SHIPMENT,-2,SH-2025-003978,0
27180,110,2,2025-12-04 14:42:42,SHIPMENT,-4,SH-2025-004106,8
27181,191,2,2025-12-04 14:42:42,SHIPMENT,-18,SH-2025-004106,0
27182,193,2,2025-12-04 14:42:42,SHIPMENT,-2,SH-2025-004106,16
27183,746,2,2025-12-04 14:42:42,SHIPMENT,-10,SH-2025-004106,28
27184,1406,2,2025-12-04 14:42:42,SHIPMENT,-18,SH-2025-004106,0
27185,1734,2,2025-12-04 14:42:42,SHIPMENT,-8,SH-2025-004106,0
27186,1867,2,2025-12-04 14:42:42,SHIPMENT,-4,SH-2025-004106,10
27187,1993,2,2025-12-04 14:42:42,SHIPMENT,-10,SH-2025-004106,24
27188,2383,2,2025-12-04 14:42:42,SHIPMENT,-3,SH-2025-004106,0
27189,2697,2,2025-12-04 14:42:42,SHIPMENT,-4,SH-2025-004106,0
27190,2874,2,2025-12-04 14:42:42,SHIPMENT,-48,SH-2025-004106,60
27191,3184,2,2025-12-04 14:42:42,SHIPMENT,-6,SH-2025-004106,0
27192,3184,2,2025-12-04 14:43:42,RECEIPT,12,PO-2025-37384,12
27193,481,3,2025-12-04 14:53:14,SHIPMENT,-2,SH-2025-004818,0
27194,2352,2,2025-12-04 15:10:37,SHIPMENT,-4,SH-2025-003422,14
27195,1693,2,2025-12-04 15:39:12,RECEIPT,28,PO-2025-24753,28
27196,181,1,2025-12-04 15:49:00,RECEIPT,18,PO-2025-11442,18
27197,2384,2,2025-12-04 15:52:14,RECEIPT,12,PO-2025-30381,12
27198,367,2,2025-12-04 16:06:28,RECEIPT,20,PO-2025-13181,20
27199,283,2,2025-12-04 16:22:26,SHIPMENT,-3,SH-2025-004801,20
27200,661,2,2025-12-04 16:22:26,SHIPMENT,-12,SH-2025-004801,0
27201,1778,2,2025-12-04 16:22:26,SHIPMENT,-6,SH-2025-004801,48
27202,2534,2,2025-12-04 16:22:26,SHIPMENT,-60,SH-2025-004801,72
27203,2597,2,2025-12-04 16:22:26,SHIPMENT,-10,SH-2025-004801,48
27204,3015,2,2025-12-04 16:22:26,SHIPMENT,-48,SH-2025-004801,24
27205,1304,1,2025-12-04 16:23:51,SHIPMENT,-2,SH-2025-004354,0
27206,1725,1,2025-12-04 16:23:51,SHIPMENT,-5,SH-2025-004354,11
27207,784,2,2025-12-04 16:26:15,SHIPMENT,-8,SH-2025-004917,10
27208,1319,2,2025-12-04 16:26:15,SHIPMENT,-5,SH-2025-004917,10
27209,1757,2,2025-12-04 16:26:15,SHIPMENT,-12,SH-2025-004917,6
27210,3037,2,2025-12-04 16:26:15,SHIPMENT,-8,SH-2025-004917,0
27211,3128,2,2025-12-04 16:26:15,SHIPMENT,-1,SH-2025-004917,7
27212,1818,2,2025-12-04 16:52:14,RECEIPT,15,PO-2025-25879,15
27213,595,1,2025-12-04 16:57:34,SHIPMENT,-30,SH-2025-004712,0
27214,730,1,2025-12-04 16:57:34,SHIPMENT,-6,SH-2025-004712,0
27215,1507,1,2025-12-04 16:57:34,SHIPMENT,-2,SH-2025-004712,4
27216,1956,1,2025-12-04 16:57:34,SHIPMENT,-8,SH-2025-004712,8
27217,3043,1,2025-12-04 17:04:44,RECEIPT,21,PO-2025-36173,21
27218,739,2,2025-12-04 17:20:59,SHIPMENT,-20,SH-2025-004989,0
27219,1612,2,2025-12-04 17:20:59,SHIPMENT,-24,SH-2025-004989,0
27220,2645,2,2025-12-04 17:20:59,SHIPMENT,-6,SH-2025-004989,0
27221,739,2,2025-12-04 17:21:59,RECEIPT,33,PO-2025-16673,33
27222,518,2,2025-12-04 18:09:49,SHIPMENT,-1,SH-2025-004741,3
27223,1032,2,2025-12-04 18:09:49,SHIPMENT,-2,SH-2025-004741,22
27224,1088,2,2025-12-04 18:09:49,SHIPMENT,-12,SH-2025-004741,120
27225,2651,2,2025-12-04 18:09:49,SHIPMENT,-3,SH-2025-004741,20
27226,2977,2,2025-12-04 18:09:49,SHIPMENT,-1,SH-2025-004741,0
27227,3171,2,2025-12-04 18:09:49,SHIPMENT,-2,SH-2025-004741,2
27228,47,1,2025-12-04 18:10:13,SHIPMENT,-5,SH-2025-003863,27
27229,189,1,2025-12-04 18:10:13,SHIPMENT,-18,SH-2025-003863,36
27230,1181,1,2025-12-04 18:10:13,SHIPMENT,-24,SH-2025-003863,30
27231,2804,1,2025-12-04 18:10:13,SHIPMENT,-12,SH-2025-003863,18
27232,1267,2,2025-12-04 18:58:16,SHIPMENT,-24,SH-2025-003725,12
27233,1926,2,2025-12-04 18:58:16,SHIPMENT,-1,SH-2025-003725,0
27234,1001,1,2025-12-04 19:08:55,RECEIPT,16,PO-2025-18858,16
27235,3122,1,2025-12-04 20:11:56,RECEIPT,69,PO-2025-36830,69
27236,1107,2,2025-12-04 20:38:34,RECEIPT,1,PO-2025-19696,1
27237,459,2,2025-12-05 06:25:03,RECEIPT,42,PO-2025-13964,42
27238,1801,2,2025-12-05 07:07:36,RECEIPT,6,PO-2025-25741,6
27239,1895,2,2025-12-05 08:32:03,RECEIPT,16,PO-2025-26486,16
27240,1809,2,2025-12-05 08:39:39,RECEIPT,5,PO-2025-25792,5
27241,2917,1,2025-12-05 08:48:26,RECEIPT,192,PO-2025-35006,192
27242,44,2,2025-12-05 09:10:58,RECEIPT,2,PO-2025-10371,2
27243,1507,2,2025-12-05 09:19:19,SHIPMENT,-20,SH-2025-004671,25
27244,1771,2,2025-12-05 09:19:19,SHIPMENT,-2,SH-2025-004671,0
27245,2213,2,2025-12-05 09:19:19,SHIPMENT,-5,SH-2025-004671,0
27246,595,2,2025-12-05 09:39:49,SHIPMENT,-12,SH-2025-004604,12
27247,824,2,2025-12-05 09:39:49,SHIPMENT,-12,SH-2025-004604,60
27248,996,2,2025-12-05 09:39:49,SHIPMENT,-48,SH-2025-004604,30
27249,1199,2,2025-12-05 09:39:49,SHIPMENT,-24,SH-2025-004604,6
27250,1971,2,2025-12-05 09:39:49,SHIPMENT,-24,SH-2025-004604,0
27251,2081,2,2025-12-05 09:39:49,SHIPMENT,-4,SH-2025-004604,10
27252,2807,2,2025-12-05 09:39:49,SHIPMENT,-8,SH-2025-004604,0
27253,2974,2,2025-12-05 09:39:49,SHIPMENT,-6,SH-2025-004604,0
27254,376,2,2025-12-05 09:50:56,RECEIPT,30,PO-2025-13306,30
27255,205,2,2025-12-05 09:51:29,SHIPMENT,-24,SH-2025-004883,216
27256,234,2,2025-12-05 09:51:29,SHIPMENT,-10,SH-2025-004883,5
27257,776,2,2025-12-05 09:51:29,SHIPMENT,-20,SH-2025-004883,21
27258,1253,2,2025-12-05 09:51:29,SHIPMENT,-6,SH-2025-004883,12
27259,1952,2,2025-12-05 09:51:29,SHIPMENT,-6,SH-2025-004883,54
27260,2326,2,2025-12-05 09:51:29,SHIPMENT,-2,SH-2025-004883,1
27261,2401,2,2025-12-05 09:51:29,SHIPMENT,-24,SH-2025-004883,48
27262,3017,2,2025-12-05 09:51:29,SHIPMENT,-4,SH-2025-004883,0
27263,3059,2,2025-12-05 09:51:29,SHIPMENT,-18,SH-2025-004883,0
27264,3134,2,2025-12-05 09:51:29,SHIPMENT,-12,SH-2025-004883,5
27265,2709,2,2025-12-05 09:52:01,RECEIPT,36,PO-2025-33245,36
27266,1535,1,2025-12-05 10:09:03,RECEIPT,16,PO-2025-23551,16
27267,381,2,2025-12-05 10:21:29,RECEIPT,11,PO-2025-13349,11
27268,3012,1,2025-12-05 10:42:56,RECEIPT,9,PO-2025-35978,9
27269,1551,2,2025-12-05 11:05:29,RECEIPT,96,PO-2025-23685,96
27270,205,2,2025-12-05 11:11:39,SHIPMENT,-60,SH-2025-004223,156
27271,455,2,2025-12-05 11:11:39,SHIPMENT,-20,SH-2025-004223,5
27272,488,2,2025-12-05 11:11:39,SHIPMENT,-2,SH-2025-004223,0
27273,564,2,2025-12-05 11:11:39,SHIPMENT,-6,SH-2025-004223,12
27274,907,2,2025-12-05 11:11:39,SHIPMENT,-48,SH-2025-004223,12
27275,1508,2,2025-12-05 11:11:39,SHIPMENT,-2,SH-2025-004223,0
27276,1608,2,2025-12-05 11:11:39,SHIPMENT,-4,SH-2025-004223,5
27277,1792,2,2025-12-05 11:11:39,SHIPMENT,-12,SH-2025-004223,120
27278,2194,2,2025-12-05 11:11:39,SHIPMENT,-1,SH-2025-004223,2
27279,2651,2,2025-12-05 11:11:39,SHIPMENT,-20,SH-2025-004223,0
27280,2695,2,2025-12-05 11:11:39,SHIPMENT,-2,SH-2025-004223,0
27281,2803,2,2025-12-05 11:11:39,SHIPMENT,-1,SH-2025-004223,42
27282,488,2,2025-12-05 11:12:39,RECEIPT,25,PO-2025-14401,25
27283,2651,2,2025-12-05 11:12:39,RECEIPT,13,PO-2025-32783,13
27284,377,3,2025-12-05 11:14:27,RECEIPT,30,PO-2025-13313,30
27285,901,1,2025-12-05 11:14:55,RECEIPT,108,PO-2025-18076,108
27286,225,2,2025-12-05 11:21:46,RECEIPT,60,PO-2025-11952,60
27287,2177,2,2025-12-05 11:47:26,RECEIPT,2,PO-2025-28769,2
27288,35,2,2025-12-05 12:08:50,SHIPMENT,-2,SH-2025-004720,10
27289,2889,2,2025-12-05 12:08:50,SHIPMENT,-8,SH-2025-004720,9
27290,2946,2,2025-12-05 12:08:50,SHIPMENT,-12,SH-2025-004720,20
27291,1035,1,2025-12-05 12:10:03,RECEIPT,96,PO-2025-19114,96
27292,2557,2,2025-12-05 12:17:11,RECEIPT,3,PO-2025-31786,3
27293,746,1,2025-12-05 12:17:39,SHIPMENT,-3,SH-2025-003324,4
27294,1985,1,2025-12-05 13:20:48,RECEIPT,13,PO-2025-27260,13
27295,2925,3,2025-12-05 13:48:12,RECEIPT,5,PO-2025-35090,5
27296,2111,2,2025-12-05 14:28:49,SHIPMENT,-10,SH-2025-004860,0
27297,2767,2,2025-12-05 14:28:49,SHIPMENT,-6,SH-2025-004860,18
27298,3201,2,2025-12-05 14:28:49,SHIPMENT,-96,SH-2025-004860,96
27299,2111,2,2025-12-05 14:29:49,RECEIPT,12,PO-2025-28283,12
27300,2476,2,2025-12-05 14:29:58,RECEIPT,4,PO-2025-31156,4
27301,271,2,2025-12-05 14:34:41,SHIPMENT,-3,SH-2025-004708,3
27302,1255,2,2025-12-05 14:34:41,SHIPMENT,-24,SH-2025-004708,18
27303,2148,2,2025-12-05 14:34:41,SHIPMENT,-24,SH-2025-004708,48
27304,403,2,2025-12-05 14:34:43,SHIPMENT,-12,SH-2025-004717,0
27305,1133,2,2025-12-05 14:34:43,SHIPMENT,-1,SH-2025-004717,32
27306,3116,2,2025-12-05 14:34:43,SHIPMENT,-12,SH-2025-004717,4
27307,594,3,2025-12-05 14:46:06,RECEIPT,180,PO-2025-15377,180
27308,202,1,2025-12-05 14:47:55,RECEIPT,26,PO-2025-11673,26
27309,2356,2,2025-12-05 15:03:35,RECEIPT,84,PO-2025-30204,84
27310,1733,2,2025-12-05 15:17:11,RECEIPT,38,PO-2025-25095,38
27311,671,2,2025-12-05 15:32:01,SHIPMENT,-24,SH-2025-004999,30
27312,1529,2,2025-12-05 15:32:01,SHIPMENT,-4,SH-2025-004999,8
27313,172,2,2025-12-05 16:35:41,SHIPMENT,-48,SH-2025-004974,36
27314,564,2,2025-12-05 16:35:41,SHIPMENT,-3,SH-2025-004974,9
27315,1563,2,2025-12-05 16:35:41,SHIPMENT,-2,SH-2025-004974,0
27316,462,2,2025-12-05 16:45:47,SHIPMENT,-8,SH-2025-004835,1
27317,1273,2,2025-12-05 16:45:47,SHIPMENT,-24,SH-2025-004835,0
27318,2874,2,2025-12-05 16:45:47,SHIPMENT,-12,SH-2025-004835,48
27319,1153,2,2025-12-05 16:50:46,RECEIPT,8,PO-2025-20078,8
27320,793,1,2025-12-05 17:05:31,SHIPMENT,-12,SH-2025-004980,28
27321,907,1,2025-12-05 17:05:31,SHIPMENT,-18,SH-2025-004980,6
27322,1507,1,2025-12-05 17:05:31,SHIPMENT,-4,SH-2025-004980,0
27323,2066,1,2025-12-05 17:05:31,SHIPMENT,-5,SH-2025-004980,8
27324,2162,1,2025-12-05 17:05:31,SHIPMENT,-24,SH-2025-004980,48
27325,2586,1,2025-12-05 17:05:31,SHIPMENT,-6,SH-2025-004980,0
27326,2586,1,2025-12-05 17:06:31,RECEIPT,6,PO-2025-32064,6
27327,1420,1,2025-12-05 17:25:09,SHIPMENT,-24,SH-2025-004914,12
27328,2818,1,2025-12-05 17:25:09,SHIPMENT,-3,SH-2025-004914,8
27329,1199,2,2025-12-05 17:29:49,SHIPMENT,-6,SH-2025-004771,0
27330,1274,2,2025-12-05 17:29:49,SHIPMENT,-6,SH-2025-004771,48
